train_params/lambda_normal_consistency,epoch,train_params/lambda_sds,train/loss_sds,lr-AdamW,train/max_step,train/min_step,step,train/grad_norm
0.0,0,1.0,22776.548828125,,500.0,20.0,7884,213.4317169189453
,,,,0.01,,,7885,
0.0,0,1.0,20216.73046875,,500.0,20.0,7885,201.0807342529297
,,,,0.01,,,7886,
0.0,0,1.0,6171.41748046875,,500.0,20.0,7886,111.09831237792969
,,,,0.01,,,7887,
0.0,0,1.0,56681.2890625,,500.0,20.0,7887,336.693603515625
,,,,0.01,,,7888,
0.0,0,1.0,25.07904052734375,,500.0,20.0,7888,7.082237243652344
,,,,0.01,,,7889,
0.0,0,1.0,3680.59814453125,,500.0,20.0,7889,85.79741668701172
,,,,0.01,,,7890,
0.0,0,1.0,15194.22265625,,500.0,20.0,7890,174.32281494140625
,,,,0.01,,,7891,
0.0,0,1.0,119706.4765625,,500.0,20.0,7891,489.2984313964844
,,,,0.01,,,7892,
0.0,0,1.0,86.52212524414062,,500.0,20.0,7892,13.15462875366211
,,,,0.01,,,7893,
0.0,0,1.0,2045.909912109375,,500.0,20.0,7893,63.96733474731445
,,,,0.01,,,7894,
0.0,0,1.0,7569.09375,,500.0,20.0,7894,123.03734588623047
,,,,0.01,,,7895,
0.0,0,1.0,52725.421875,,500.0,20.0,7895,324.7319641113281
,,,,0.01,,,7896,
0.0,0,1.0,142685.75,,500.0,20.0,7896,534.2017211914062
,,,,0.01,,,7897,
0.0,0,1.0,36034.921875,,500.0,20.0,7897,268.4582824707031
,,,,0.01,,,7898,
0.0,0,1.0,439.5501708984375,,500.0,20.0,7898,29.649625778198242
,,,,0.01,,,7899,
0.0,0,1.0,10194.90625,,500.0,20.0,7899,142.79290771484375
,,,,0.01,,,7900,
0.0,0,1.0,1599.375244140625,,500.0,20.0,7900,56.557498931884766
,,,,0.01,,,7901,
0.0,0,1.0,21.578659057617188,,500.0,20.0,7901,6.569422721862793
,,,,0.01,,,7902,
0.0,0,1.0,5187.8916015625,,500.0,20.0,7902,101.86158752441406
,,,,0.01,,,7903,
0.0,0,1.0,17576.912109375,,500.0,20.0,7903,187.4935302734375
,,,,0.01,,,7904,
0.0,0,1.0,105.1122817993164,,500.0,20.0,7904,14.499123573303223
,,,,0.01,,,7905,
0.0,0,1.0,1438.4990234375,,500.0,20.0,7905,53.63765335083008
,,,,0.01,,,7906,
0.0,0,1.0,169.93692016601562,,500.0,20.0,7906,18.435667037963867
,,,,0.01,,,7907,
0.0,0,1.0,2785.359130859375,,500.0,20.0,7907,74.63723754882812
,,,,0.01,,,7908,
0.0,0,1.0,17012.6953125,,500.0,20.0,7908,184.45973205566406
,,,,0.01,,,7909,
0.0,0,1.0,4580.2900390625,,500.0,20.0,7909,95.71092224121094
,,,,0.01,,,7910,
0.0,0,1.0,72752.7578125,,500.0,20.0,7910,381.45184326171875
,,,,0.01,,,7911,
0.0,0,1.0,26061.744140625,,500.0,20.0,7911,228.30569458007812
,,,,0.01,,,7912,
0.0,0,1.0,105122.765625,,500.0,20.0,7912,458.525390625
,,,,0.01,,,7913,
0.0,0,1.0,67515.7109375,,500.0,20.0,7913,367.4662170410156
,,,,0.01,,,7914,
0.0,0,1.0,3164.7783203125,,500.0,20.0,7914,79.55850982666016
,,,,0.01,,,7915,
0.0,0,1.0,43345.50390625,,500.0,20.0,7915,294.433349609375
,,,,0.01,,,7916,
0.0,0,1.0,554.2755126953125,,500.0,20.0,7916,33.2949104309082
,,,,0.01,,,7917,
0.0,0,1.0,78003.5234375,,500.0,20.0,7917,394.9772644042969
,,,,0.01,,,7918,
0.0,0,1.0,4640.29638671875,,500.0,20.0,7918,96.33583068847656
,,,,0.01,,,7919,
0.0,0,1.0,21.462913513183594,,500.0,20.0,7919,6.5517802238464355
,,,,0.01,,,7920,
0.0,0,1.0,266.373779296875,,500.0,20.0,7920,23.08132553100586
,,,,0.01,,,7921,
0.0,0,1.0,9100.7490234375,,500.0,20.0,7921,134.91293334960938
,,,,0.01,,,7922,
0.0,0,1.0,58213.57421875,,500.0,20.0,7922,341.2142333984375
,,,,0.01,,,7923,
0.0,0,1.0,21184.60546875,,500.0,20.0,7923,205.83782958984375
,,,,0.01,,,7924,
0.0,0,1.0,142059.765625,,500.0,20.0,7924,533.0286254882812
,,,,0.01,,,7925,
0.0,0,1.0,47216.54296875,,500.0,20.0,7925,307.2996826171875
,,,,0.01,,,7926,
0.0,0,1.0,41.93352508544922,,500.0,20.0,7926,9.1578950881958
,,,,0.01,,,7927,
0.0,0,1.0,11516.4580078125,,500.0,20.0,7927,151.7659912109375
,,,,0.01,,,7928,
0.0,0,1.0,8294.1123046875,,500.0,20.0,7928,128.7952880859375
,,,,0.01,,,7929,
0.0,0,1.0,519.7517700195312,,500.0,20.0,7929,32.2413330078125
,,,,0.01,,,7930,
0.0,0,1.0,11.693553924560547,,500.0,20.0,7930,4.836021900177002
,,,,0.01,,,7931,
0.0,0,1.0,2402.099609375,,500.0,20.0,7931,69.31233215332031
,,,,0.01,,,7932,
0.0,0,1.0,49166.5859375,,500.0,20.0,7932,313.5812072753906
,,,,0.01,,,7933,
0.0,0,1.0,115086.578125,,500.0,20.0,7933,479.7636413574219
,,,,0.01,,,7934,
0.0,0,1.0,666.42724609375,,500.0,20.0,7934,36.508277893066406
,,,,0.01,,,7935,
0.0,0,1.0,187601.5625,,500.0,20.0,7935,612.5382690429688
,,,,0.01,,,7936,
0.0,0,1.0,64925.64453125,,500.0,20.0,7936,360.3488464355469
,,,,0.01,,,7937,
0.0,0,1.0,3243.331298828125,,500.0,20.0,7937,80.53982543945312
,,,,0.01,,,7938,
0.0,0,1.0,535.5260009765625,,500.0,20.0,7938,32.726932525634766
,,,,0.01,,,7939,
0.0,0,1.0,70600.75,,500.0,20.0,7939,375.76788330078125
,,,,0.01,,,7940,
0.0,0,1.0,1183.281005859375,,500.0,20.0,7940,48.64732360839844
,,,,0.01,,,7941,
0.0,0,1.0,665.733154296875,,500.0,20.0,7941,36.489261627197266
,,,,0.01,,,7942,
0.0,0,1.0,2623.361328125,,500.0,20.0,7942,72.43426513671875
,,,,0.01,,,7943,
0.0,0,1.0,46680.1484375,,500.0,20.0,7943,305.5491638183594
,,,,0.01,,,7944,
0.0,0,1.0,29208.623046875,,500.0,20.0,7944,241.69659423828125
,,,,0.01,,,7945,
0.0,0,1.0,101365.9375,,500.0,20.0,7945,450.257568359375
,,,,0.01,,,7946,
0.0,0,1.0,37.90589904785156,,500.0,20.0,7946,8.70699691772461
,,,,0.01,,,7947,
0.0,0,1.0,508.41644287109375,,500.0,20.0,7947,31.8878173828125
,,,,0.01,,,7948,
0.0,0,1.0,79555.5625,,500.0,20.0,7948,398.8873596191406
,,,,0.01,,,7949,
0.0,0,1.0,2297.279296875,,500.0,20.0,7949,67.78317260742188
,,,,0.01,,,7950,
0.0,0,1.0,95406.53125,,500.0,20.0,7950,436.8215637207031
,,,,0.01,,,7951,
0.0,0,1.0,199.66192626953125,,500.0,20.0,7951,19.983089447021484
,,,,0.01,,,7952,
0.0,0,1.0,34926.59375,,500.0,20.0,7952,264.29754638671875
,,,,0.01,,,7953,
0.0,0,1.0,33240.8125,,500.0,20.0,7953,257.8403015136719
,,,,0.01,,,7954,
0.0,0,1.0,37330.66015625,,500.0,20.0,7954,273.24224853515625
,,,,0.01,,,7955,
0.0,0,1.0,22471.703125,,500.0,20.0,7955,211.99859619140625
,,,,0.01,,,7956,
0.0,0,1.0,147426.25,,500.0,20.0,7956,543.0032348632812
,,,,0.01,,,7957,
0.0,0,1.0,3633.7861328125,,500.0,20.0,7957,85.25006103515625
,,,,0.01,,,7958,
0.0,0,1.0,52558.06640625,,500.0,20.0,7958,324.2161865234375
,,,,0.01,,,7959,
0.0,0,1.0,122160.53125,,500.0,20.0,7959,494.2884521484375
,,,,0.01,,,7960,
0.0,0,1.0,16436.5078125,,500.0,20.0,7960,181.30917358398438
,,,,0.01,,,7961,
0.0,0,1.0,14.970025062561035,,500.0,20.0,7961,5.471749782562256
,,,,0.01,,,7962,
0.0,0,1.0,21.56740951538086,,500.0,20.0,7962,6.5677103996276855
,,,,0.01,,,7963,
0.0,0,1.0,7613.36328125,,500.0,20.0,7963,123.39662170410156
,,,,0.01,,,7964,
0.0,0,1.0,70991.46875,,500.0,20.0,7964,376.8062438964844
,,,,0.01,,,7965,
0.0,0,1.0,74.83890533447266,,500.0,20.0,7965,12.234288215637207
,,,,0.01,,,7966,
0.0,0,1.0,160.52757263183594,,500.0,20.0,7966,17.918012619018555
,,,,0.01,,,7967,
0.0,0,1.0,13.298053741455078,,500.0,20.0,7967,5.157141208648682
,,,,0.01,,,7968,
0.0,0,1.0,8516.0234375,,500.0,20.0,7968,130.5068817138672
,,,,0.01,,,7969,
0.0,0,1.0,13008.1884765625,,500.0,20.0,7969,161.29592895507812
,,,,0.01,,,7970,
0.0,0,1.0,2988.7216796875,,500.0,20.0,7970,77.31392669677734
,,,,0.01,,,7971,
0.0,0,1.0,27487.525390625,,500.0,20.0,7971,234.46759033203125
,,,,0.01,,,7972,
0.0,0,1.0,4527.845703125,,500.0,20.0,7972,95.1613998413086
,,,,0.01,,,7973,
0.0,0,1.0,43722.796875,,500.0,20.0,7973,295.7120056152344
,,,,0.01,,,7974,
0.0,0,1.0,96114.2890625,,500.0,20.0,7974,438.43878173828125
,,,,0.01,,,7975,
0.0,0,1.0,13271.626953125,,500.0,20.0,7975,162.92100524902344
,,,,0.01,,,7976,
0.0,0,1.0,29292.45703125,,500.0,20.0,7976,242.043212890625
,,,,0.01,,,7977,
0.0,0,1.0,16968.107421875,,500.0,20.0,7977,184.2178497314453
,,,,0.01,,,7978,
0.0,0,1.0,502.589111328125,,500.0,20.0,7978,31.704545974731445
,,,,0.01,,,7979,
0.0,0,1.0,3094.83203125,,500.0,20.0,7979,78.6744155883789
,,,,0.01,,,7980,
0.0,0,1.0,8401.1240234375,,500.0,20.0,7980,129.62347412109375
,,,,0.01,,,7981,
0.0,0,1.0,23226.19140625,,500.0,20.0,7981,215.5281524658203
,,,,0.01,,,7982,
0.0,0,1.0,88.63887023925781,,500.0,20.0,7982,13.314568519592285
,,,,0.01,,,7983,
0.0,0,1.0,1618.40478515625,,500.0,20.0,7983,56.892967224121094
,,,,0.01,,,7984,
0.0,0,1.0,88228.34375,,500.0,20.0,7984,420.0674743652344
,,,,0.01,,,7985,
0.0,0,1.0,875.4404296875,,500.0,20.0,7985,41.843528747558594
,,,,0.01,,,7986,
0.0,0,1.0,12946.029296875,,500.0,20.0,7986,160.91009521484375
,,,,0.01,,,7987,
0.0,0,1.0,112596.3125,,500.0,20.0,7987,474.5446472167969
,,,,0.01,,,7988,
0.0,0,1.0,22.981014251708984,,500.0,20.0,7988,6.7795305252075195
,,,,0.01,,,7989,
0.0,0,1.0,6288.2724609375,,500.0,20.0,7989,112.14519500732422
,,,,0.01,,,7990,
0.0,0,1.0,35655.63671875,,500.0,20.0,7990,267.0417175292969
,,,,0.01,,,7991,
0.0,0,1.0,146.8540802001953,,500.0,20.0,7991,17.137916564941406
,,,,0.01,,,7992,
0.0,0,1.0,5332.443359375,,500.0,20.0,7992,103.27093505859375
,,,,0.01,,,7993,
0.0,0,1.0,20748.30859375,,500.0,20.0,7993,203.7071990966797
,,,,0.01,,,7994,
0.0,0,1.0,6300.85546875,,500.0,20.0,7994,112.25733947753906
,,,,0.01,,,7995,
0.0,0,1.0,51911.15625,,500.0,20.0,7995,322.21466064453125
,,,,0.01,,,7996,
0.0,0,1.0,9250.984375,,500.0,20.0,7996,136.02194213867188
,,,,0.01,,,7997,
0.0,0,1.0,26677.767578125,,500.0,20.0,7997,230.98817443847656
,,,,0.01,,,7998,
0.0,0,1.0,87.66925811767578,,500.0,20.0,7998,13.241544723510742
,,,,0.01,,,7999,
0.0,0,1.0,1730.231689453125,,500.0,20.0,7999,58.82570266723633
,,,,0.01,,,8000,
0.0,0,1.0,5866.27880859375,,500.0,20.0,8000,108.31693267822266
,,,,0.01,,,8001,
0.0,0,1.0,41464.546875,,500.0,20.0,8001,287.97412109375
,,,,0.01,,,8002,
0.0,0,1.0,1471.19140625,,500.0,20.0,8002,54.243736267089844
,,,,0.01,,,8003,
0.0,0,1.0,8969.001953125,,500.0,20.0,8003,133.93283081054688
,,,,0.01,,,8004,
0.0,0,1.0,27365.931640625,,500.0,20.0,8004,233.94842529296875
,,,,0.01,,,8005,
0.0,0,1.0,67.01083374023438,,500.0,20.0,8005,11.576772689819336
,,,,0.01,,,8006,
0.0,0,1.0,36383.72265625,,500.0,20.0,8006,269.7544250488281
,,,,0.01,,,8007,
0.0,0,1.0,33929.90625,,500.0,20.0,8007,260.4991455078125
,,,,0.01,,,8008,
0.0,0,1.0,15827.4990234375,,500.0,20.0,8008,177.91851806640625
,,,,0.01,,,8009,
0.0,0,1.0,51958.4453125,,500.0,20.0,8009,322.3614501953125
,,,,0.01,,,8010,
0.0,0,1.0,43826.2578125,,500.0,20.0,8010,296.0616760253906
,,,,0.01,,,8011,
0.0,0,1.0,44796.7734375,,500.0,20.0,8011,299.32183837890625
,,,,0.01,,,8012,
0.0,0,1.0,10268.998046875,,500.0,20.0,8012,143.3108367919922
,,,,0.01,,,8013,
0.0,0,1.0,7414.1025390625,,500.0,20.0,8013,121.7711181640625
,,,,0.01,,,8014,
0.0,0,1.0,76706.03125,,500.0,20.0,8014,391.67852783203125
,,,,0.01,,,8015,
0.0,0,1.0,136335.578125,,500.0,20.0,8015,522.1792602539062
,,,,0.01,,,8016,
0.0,0,1.0,38473.48828125,,500.0,20.0,8016,277.3931884765625
,,,,0.01,,,8017,
0.0,0,1.0,24974.658203125,,500.0,20.0,8017,223.49343872070312
,,,,0.01,,,8018,
0.0,0,1.0,555.054443359375,,500.0,20.0,8018,33.31829833984375
,,,,0.01,,,8019,
0.0,0,1.0,648.5044555664062,,500.0,20.0,8019,36.01401138305664
,,,,0.01,,,8020,
0.0,0,1.0,44.571372985839844,,500.0,20.0,8020,9.441543579101562
,,,,0.01,,,8021,
0.0,0,1.0,25873.859375,,500.0,20.0,8021,227.4812469482422
,,,,0.01,,,8022,
0.0,0,1.0,639.1113891601562,,500.0,20.0,8022,35.75224304199219
,,,,0.01,,,8023,
0.0,0,1.0,75.32070922851562,,500.0,20.0,8023,12.273606300354004
,,,,0.01,,,8024,
0.0,0,1.0,8059.8916015625,,500.0,20.0,8024,126.96370697021484
,,,,0.01,,,8025,
0.0,0,1.0,690.603515625,,500.0,20.0,8025,37.16459274291992
,,,,0.01,,,8026,
0.0,0,1.0,34661.8984375,,500.0,20.0,8026,263.29412841796875
,,,,0.01,,,8027,
0.0,0,1.0,681.294921875,,500.0,20.0,8027,36.913272857666016
,,,,0.01,,,8028,
0.0,0,1.0,9046.0869140625,,500.0,20.0,8028,134.5071563720703
,,,,0.01,,,8029,
0.0,0,1.0,53412.6875,,500.0,20.0,8029,326.8415222167969
,,,,0.01,,,8030,
0.0,0,1.0,69497.3125,,500.0,20.0,8030,372.81982421875
,,,,0.01,,,8031,
0.0,0,1.0,8607.9375,,500.0,20.0,8031,131.2092742919922
,,,,0.01,,,8032,
0.0,0,1.0,56043.42578125,,500.0,20.0,8032,334.7937316894531
,,,,0.01,,,8033,
0.0,0,1.0,5795.5087890625,,500.0,20.0,8033,107.66159057617188
,,,,0.01,,,8034,
0.0,0,1.0,3036.1083984375,,500.0,20.0,8034,77.92443084716797
,,,,0.01,,,8035,
0.0,0,1.0,13036.9326171875,,500.0,20.0,8035,161.4740447998047
,,,,0.01,,,8036,
0.0,0,1.0,20393.724609375,,500.0,20.0,8036,201.95901489257812
,,,,0.01,,,8037,
0.0,0,1.0,170.30270385742188,,500.0,20.0,8037,18.45549774169922
,,,,0.01,,,8038,
0.0,0,1.0,123687.7265625,,500.0,20.0,8038,497.3685302734375
,,,,0.01,,,8039,
0.0,0,1.0,4688.3623046875,,500.0,20.0,8039,96.83348846435547
,,,,0.01,,,8040,
0.0,0,1.0,13315.61328125,,500.0,20.0,8040,163.19076538085938
,,,,0.01,,,8041,
0.0,0,1.0,15611.822265625,,500.0,20.0,8041,176.70213317871094
,,,,0.01,,,8042,
0.0,0,1.0,5309.873046875,,500.0,20.0,8042,103.05215454101562
,,,,0.01,,,8043,
0.0,0,1.0,311.269775390625,,500.0,20.0,8043,24.95074462890625
,,,,0.01,,,8044,
0.0,0,1.0,812.3333129882812,,500.0,20.0,8044,40.307151794433594
,,,,0.01,,,8045,
0.0,0,1.0,37965.96875,,500.0,20.0,8045,275.5575256347656
,,,,0.01,,,8046,
0.0,0,1.0,101.73619842529297,,500.0,20.0,8046,14.264374732971191
,,,,0.01,,,8047,
0.0,0,1.0,88740.84375,,500.0,20.0,8047,421.2857666015625
,,,,0.01,,,8048,
0.0,0,1.0,106501.84375,,500.0,20.0,8048,461.5232238769531
,,,,0.01,,,8049,
0.0,0,1.0,9498.01171875,,500.0,20.0,8049,137.82606506347656
,,,,0.01,,,8050,
0.0,0,1.0,3226.85546875,,500.0,20.0,8050,80.33499145507812
,,,,0.01,,,8051,
0.0,0,1.0,40425.15234375,,500.0,20.0,8051,284.3418884277344
,,,,0.01,,,8052,
0.0,0,1.0,124.03333282470703,,500.0,20.0,8052,15.75013256072998
,,,,0.01,,,8053,
0.0,0,1.0,25885.494140625,,500.0,20.0,8053,227.5323944091797
,,,,0.01,,,8054,
0.0,0,1.0,10538.703125,,500.0,20.0,8054,145.18060302734375
,,,,0.01,,,8055,
0.0,0,1.0,392.46484375,,500.0,20.0,8055,28.0165958404541
,,,,0.01,,,8056,
0.0,0,1.0,5775.5849609375,,500.0,20.0,8056,107.47637176513672
,,,,0.01,,,8057,
0.0,0,1.0,17.660903930664062,,500.0,20.0,8057,5.943215370178223
,,,,0.01,,,8058,
0.0,0,1.0,71624.78125,,500.0,20.0,8058,378.4832458496094
,,,,0.01,,,8059,
0.0,0,1.0,71514.171875,,500.0,20.0,8059,378.1908874511719
,,,,0.01,,,8060,
0.0,0,1.0,14431.8798828125,,500.0,20.0,8060,169.89337158203125
,,,,0.01,,,8061,
0.0,0,1.0,75402.6640625,,500.0,20.0,8061,388.33660888671875
,,,,0.01,,,8062,
0.0,0,1.0,3783.8544921875,,500.0,20.0,8062,86.9925765991211
,,,,0.01,,,8063,
0.0,0,1.0,20.938993453979492,,500.0,20.0,8063,6.471320152282715
,,,,0.01,,,8064,
0.0,0,1.0,1604.853271484375,,500.0,20.0,8064,56.65427017211914
,,,,0.01,,,8065,
0.0,0,1.0,17424.95703125,,500.0,20.0,8065,186.6813201904297
,,,,0.01,,,8066,
0.0,0,1.0,3075.0361328125,,500.0,20.0,8066,78.42239379882812
,,,,0.01,,,8067,
0.0,0,1.0,114062.859375,,500.0,20.0,8067,477.6250915527344
,,,,0.01,,,8068,
0.0,0,1.0,96727.046875,,500.0,20.0,8068,439.8341369628906
,,,,0.01,,,8069,
0.0,0,1.0,1234.3548583984375,,500.0,20.0,8069,49.68611145019531
,,,,0.01,,,8070,
0.0,0,1.0,119901.09375,,500.0,20.0,8070,489.6960144042969
,,,,0.01,,,8071,
0.0,0,1.0,2930.08203125,,500.0,20.0,8071,76.55171203613281
,,,,0.01,,,8072,
0.0,0,1.0,15901.8974609375,,500.0,20.0,8072,178.336181640625
,,,,0.01,,,8073,
0.0,0,1.0,12258.626953125,,500.0,20.0,8073,156.57986450195312
,,,,0.01,,,8074,
0.0,0,1.0,180.9845733642578,,500.0,20.0,8074,19.02548599243164
,,,,0.01,,,8075,
0.0,0,1.0,291.4141845703125,,500.0,20.0,8075,24.14183807373047
,,,,0.01,,,8076,
0.0,0,1.0,15447.2138671875,,500.0,20.0,8076,175.7681121826172
,,,,0.01,,,8077,
0.0,0,1.0,5468.025390625,,500.0,20.0,8077,104.57557678222656
,,,,0.01,,,8078,
0.0,0,1.0,4267.01611328125,,500.0,20.0,8078,92.37982940673828
,,,,0.01,,,8079,
0.0,0,1.0,44944.62890625,,500.0,20.0,8079,299.81536865234375
,,,,0.01,,,8080,
0.0,0,1.0,2246.7958984375,,500.0,20.0,8080,67.03425598144531
,,,,0.01,,,8081,
0.0,0,1.0,13737.79296875,,500.0,20.0,8081,165.7576141357422
,,,,0.01,,,8082,
0.0,0,1.0,62791.921875,,500.0,20.0,8082,354.37811279296875
,,,,0.01,,,8083,
0.0,0,1.0,1341.860107421875,,500.0,20.0,8083,51.80463409423828
,,,,0.01,,,8084,
0.0,0,1.0,857.650146484375,,500.0,20.0,8084,41.41618347167969
,,,,0.01,,,8085,
0.0,0,1.0,20999.630859375,,500.0,20.0,8085,204.9372100830078
,,,,0.01,,,8086,
0.0,0,1.0,12319.1142578125,,500.0,20.0,8086,156.9656982421875
,,,,0.01,,,8087,
0.0,0,1.0,16660.55078125,,500.0,20.0,8087,182.54067993164062
,,,,0.01,,,8088,
0.0,0,1.0,4399.3046875,,500.0,20.0,8088,93.8009033203125
,,,,0.01,,,8089,
0.0,0,1.0,11318.9140625,,500.0,20.0,8089,150.45872497558594
,,,,0.01,,,8090,
0.0,0,1.0,25393.09375,,500.0,20.0,8090,225.35791015625
,,,,0.01,,,8091,
0.0,0,1.0,50771.6171875,,500.0,20.0,8091,318.6584777832031
,,,,0.01,,,8092,
0.0,0,1.0,11220.921875,,500.0,20.0,8092,149.80601501464844
,,,,0.01,,,8093,
0.0,0,1.0,67558.765625,,500.0,20.0,8093,367.5833740234375
,,,,0.01,,,8094,
0.0,0,1.0,134.5494842529297,,500.0,20.0,8094,16.40423583984375
,,,,0.01,,,8095,
0.0,0,1.0,2517.64013671875,,500.0,20.0,8095,70.95970916748047
,,,,0.01,,,8096,
0.0,0,1.0,76217.109375,,500.0,20.0,8096,390.4282531738281
,,,,0.01,,,8097,
0.0,0,1.0,444.52508544921875,,500.0,20.0,8097,29.816944122314453
,,,,0.01,,,8098,
0.0,0,1.0,371.8907470703125,,500.0,20.0,8098,27.272357940673828
,,,,0.01,,,8099,
0.0,0,1.0,15188.796875,,500.0,20.0,8099,174.29168701171875
,,,,0.01,,,8100,
0.0,0,1.0,8329.30859375,,500.0,20.0,8100,129.06826782226562
,,,,0.01,,,8101,
0.0,0,1.0,17937.865234375,,500.0,20.0,8101,189.40890502929688
,,,,0.01,,,8102,
0.0,0,1.0,5771.16650390625,,500.0,20.0,8102,107.43524932861328
,,,,0.01,,,8103,
0.0,0,1.0,405.6832580566406,,500.0,20.0,8103,28.484495162963867
,,,,0.01,,,8104,
0.0,0,1.0,533.3893432617188,,500.0,20.0,8104,32.66157913208008
,,,,0.01,,,8105,
0.0,0,1.0,67247.1640625,,500.0,20.0,8105,366.7347106933594
,,,,0.01,,,8106,
0.0,0,1.0,13526.91015625,,500.0,20.0,8106,164.48045349121094
,,,,0.01,,,8107,
0.0,0,1.0,2766.7021484375,,500.0,20.0,8107,74.38685607910156
,,,,0.01,,,8108,
0.0,0,1.0,20905.8359375,,500.0,20.0,8108,204.47901916503906
,,,,0.01,,,8109,
0.0,0,1.0,25485.15234375,,500.0,20.0,8109,225.7660369873047
,,,,0.01,,,8110,
0.0,0,1.0,165437.96875,,500.0,20.0,8110,575.2181396484375
,,,,0.01,,,8111,
0.0,0,1.0,9392.798828125,,500.0,20.0,8111,137.06056213378906
,,,,0.01,,,8112,
0.0,0,1.0,82471.8125,,500.0,20.0,8112,406.13250732421875
,,,,0.01,,,8113,
0.0,0,1.0,99668.265625,,500.0,20.0,8113,446.47119140625
,,,,0.01,,,8114,
0.0,0,1.0,107196.15625,,500.0,20.0,8114,463.0251770019531
,,,,0.01,,,8115,
0.0,0,1.0,704.1923828125,,500.0,20.0,8115,37.5284538269043
,,,,0.01,,,8116,
0.0,0,1.0,521.282958984375,,500.0,20.0,8116,32.288787841796875
,,,,0.01,,,8117,
0.0,0,1.0,325.52691650390625,,500.0,20.0,8117,25.515756607055664
,,,,0.01,,,8118,
0.0,0,1.0,19900.591796875,,500.0,20.0,8118,199.50233459472656
,,,,0.01,,,8119,
0.0,0,1.0,121058.40625,,500.0,20.0,8119,492.0536804199219
,,,,0.01,,,8120,
0.0,0,1.0,301.89923095703125,,500.0,20.0,8120,24.572311401367188
,,,,0.01,,,8121,
0.0,0,1.0,356.2821350097656,,500.0,20.0,8121,26.69390106201172
,,,,0.01,,,8122,
0.0,0,1.0,2479.2578125,,500.0,20.0,8122,70.4167251586914
,,,,0.01,,,8123,
0.0,0,1.0,6170.03271484375,,500.0,20.0,8123,111.08584594726562
,,,,0.01,,,8124,
0.0,0,1.0,36689.9296875,,500.0,20.0,8124,270.8871765136719
,,,,0.01,,,8125,
0.0,0,1.0,47477.28125,,500.0,20.0,8125,308.14697265625
,,,,0.01,,,8126,
0.0,0,1.0,5500.47412109375,,500.0,20.0,8126,104.88540649414062
,,,,0.01,,,8127,
0.0,0,1.0,26079.4765625,,500.0,20.0,8127,228.3833465576172
,,,,0.01,,,8128,
0.0,0,1.0,4928.38525390625,,500.0,20.0,8128,99.2812728881836
,,,,0.01,,,8129,
0.0,0,1.0,3776.81298828125,,500.0,20.0,8129,86.9115982055664
,,,,0.01,,,8130,
0.0,0,1.0,93.85104370117188,,500.0,20.0,8130,13.700441360473633
,,,,0.01,,,8131,
0.0,0,1.0,48923.21484375,,500.0,20.0,8131,312.80413818359375
,,,,0.01,,,8132,
0.0,0,1.0,35.85514831542969,,500.0,20.0,8132,8.468193054199219
,,,,0.01,,,8133,
0.0,0,1.0,236.33645629882812,,500.0,20.0,8133,21.74104118347168
,,,,0.01,,,8134,
0.0,0,1.0,22178.4296875,,500.0,20.0,8134,210.61068725585938
,,,,0.01,,,8135,
0.0,0,1.0,991.9405517578125,,500.0,20.0,8135,44.54077911376953
,,,,0.01,,,8136,
0.0,0,1.0,2399.427001953125,,500.0,20.0,8136,69.27375793457031
,,,,0.01,,,8137,
0.0,0,1.0,238.24493408203125,,500.0,20.0,8137,21.82864761352539
,,,,0.01,,,8138,
0.0,0,1.0,34862.86328125,,500.0,20.0,8138,264.0562744140625
,,,,0.01,,,8139,
0.0,0,1.0,126.07296752929688,,500.0,20.0,8139,15.879103660583496
,,,,0.01,,,8140,
0.0,0,1.0,46722.40234375,,500.0,20.0,8140,305.68743896484375
,,,,0.01,,,8141,
0.0,0,1.0,11.682184219360352,,500.0,20.0,8141,4.833670139312744
,,,,0.01,,,8142,
0.0,0,1.0,28962.134765625,,500.0,20.0,8142,240.6746063232422
,,,,0.01,,,8143,
0.0,0,1.0,69668.5625,,500.0,20.0,8143,373.27886962890625
,,,,0.01,,,8144,
0.0,0,1.0,2061.2392578125,,500.0,20.0,8144,64.20652770996094
,,,,0.01,,,8145,
0.0,0,1.0,91370.703125,,500.0,20.0,8145,427.4826354980469
,,,,0.01,,,8146,
0.0,0,1.0,229.58152770996094,,500.0,20.0,8146,21.428089141845703
,,,,0.01,,,8147,
0.0,0,1.0,18837.55078125,,500.0,20.0,8147,194.1007537841797
,,,,0.01,,,8148,
0.0,0,1.0,2454.05615234375,,500.0,20.0,8148,70.05792236328125
,,,,0.01,,,8149,
0.0,0,1.0,44.39212417602539,,500.0,20.0,8149,9.422539710998535
,,,,0.01,,,8150,
0.0,0,1.0,923.9530639648438,,500.0,20.0,8150,42.98727798461914
,,,,0.01,,,8151,
0.0,0,1.0,18987.23046875,,500.0,20.0,8151,194.87037658691406
,,,,0.01,,,8152,
0.0,0,1.0,135.53973388671875,,500.0,20.0,8152,16.46449089050293
,,,,0.01,,,8153,
0.0,0,1.0,42615.3359375,,500.0,20.0,8153,291.94293212890625
,,,,0.01,,,8154,
0.0,0,1.0,32279.552734375,,500.0,20.0,8154,254.0848388671875
,,,,0.01,,,8155,
0.0,0,1.0,29188.68359375,,500.0,20.0,8155,241.6140899658203
,,,,0.01,,,8156,
