train/max_step,train_params/lambda_opaque,train/loss_sparsity,train/loss_sds,train/loss_opaque,lr-Adam/geometry,train_params/lambda_sds,train/min_step,lr-Adam/background,train_params/lambda_orient,train_params/lambda_sparsity,epoch,train/loss_orient,train/grad_norm,step
,,,,,0.01,,,0.001,,,,,,8332
980.0,0.0,0.19602909684181213,232.81671142578125,0.032669078558683395,,1.0,20.0,,1000.0,1.0,0,0.01657387800514698,21.578540802001953,8332
,,,,,0.01,,,0.001,,,,,,8333
980.0,0.0,0.2014591097831726,65.21135711669922,0.03440812602639198,,1.0,20.0,,1000.0,1.0,0,0.014665959402918816,11.420276641845703,8333
,,,,,0.01,,,0.001,,,,,,8334
980.0,0.0,0.2557414770126343,142.98910522460938,0.05663377046585083,,1.0,20.0,,1000.0,1.0,0,0.022397059947252274,16.910888671875,8334
,,,,,0.01,,,0.001,,,,,,8335
980.0,0.0,0.2807942032814026,4.868395805358887,0.05147769674658775,,1.0,20.0,,1000.0,1.0,0,0.01814916543662548,3.1203832626342773,8335
,,,,,0.01,,,0.001,,,,,,8336
980.0,0.0,0.1555250585079193,140.23585510253906,0.022068867459893227,,1.0,20.0,,1000.0,1.0,0,0.013703971169888973,16.747289657592773,8336
,,,,,0.01,,,0.001,,,,,,8337
980.0,0.0,0.14963576197624207,369.83782958984375,0.02270352840423584,,1.0,20.0,,1000.0,1.0,0,0.014069633558392525,27.196977615356445,8337
,,,,,0.01,,,0.001,,,,,,8338
980.0,0.0,0.20475493371486664,1024.535400390625,0.0275078434497118,,1.0,20.0,,1000.0,1.0,0,0.017269594594836235,45.26666259765625,8338
,,,,,0.01,,,0.001,,,,,,8339
980.0,0.0,0.16776764392852783,823.3924560546875,0.02760980650782585,,1.0,20.0,,1000.0,1.0,0,0.0242820605635643,40.580596923828125,8339
,,,,,0.01,,,0.001,,,,,,8340
980.0,0.0,0.2011137306690216,1599.7236328125,0.037483956664800644,,1.0,20.0,,1000.0,1.0,0,0.016517560929059982,56.563655853271484,8340
,,,,,0.01,,,0.001,,,,,,8341
980.0,0.0,0.2323891669511795,891.9560546875,0.04211506247520447,,1.0,20.0,,1000.0,1.0,0,0.012710037641227245,42.236385345458984,8341
,,,,,0.01,,,0.001,,,,,,8342
980.0,0.0,0.1471521258354187,1076.8218994140625,0.01814451813697815,,1.0,20.0,,1000.0,1.0,0,0.014111770316958427,46.40736770629883,8342
,,,,,0.01,,,0.001,,,,,,8343
980.0,0.0,0.18554791808128357,501.6654052734375,0.03267084062099457,,1.0,20.0,,1000.0,1.0,0,0.019465411081910133,31.675397872924805,8343
,,,,,0.01,,,0.001,,,,,,8344
980.0,0.0,0.17149169743061066,306.80303955078125,0.027698766440153122,,1.0,20.0,,1000.0,1.0,0,0.012859060429036617,24.771074295043945,8344
,,,,,0.01,,,0.001,,,,,,8345
980.0,0.0,0.19575148820877075,1052.2720947265625,0.031288422644138336,,1.0,20.0,,1000.0,1.0,0,0.015036565251648426,45.87531280517578,8345
,,,,,0.01,,,0.001,,,,,,8346
980.0,0.0,0.16221505403518677,148.85833740234375,0.021336620673537254,,1.0,20.0,,1000.0,1.0,0,0.012972361408174038,17.25446891784668,8346
,,,,,0.01,,,0.001,,,,,,8347
980.0,0.0,0.2593334913253784,362.8931884765625,0.04274825379252434,,1.0,20.0,,1000.0,1.0,0,0.01878759078681469,26.94042205810547,8347
,,,,,0.01,,,0.001,,,,,,8348
980.0,0.0,0.27512019872665405,0.0654163584113121,0.05133610591292381,,1.0,20.0,,1000.0,1.0,0,0.016125725582242012,0.36170804500579834,8348
,,,,,0.01,,,0.001,,,,,,8349
980.0,0.0,0.18420808017253876,451.04150390625,0.02480263076722622,,1.0,20.0,,1000.0,1.0,0,0.013763167895376682,30.034698486328125,8349
,,,,,0.01,,,0.001,,,,,,8350
980.0,0.0,0.1836680769920349,1914.670654296875,0.0223202183842659,,1.0,20.0,,1000.0,1.0,0,0.01806539110839367,61.88167190551758,8350
,,,,,0.01,,,0.001,,,,,,8351
980.0,0.0,0.22463709115982056,398.4544677734375,0.03425310552120209,,1.0,20.0,,1000.0,1.0,0,0.021132005378603935,28.229576110839844,8351
,,,,,0.01,,,0.001,,,,,,8352
980.0,0.0,0.2022521197795868,8.82088565826416,0.034028567373752594,,1.0,20.0,,1000.0,1.0,0,0.012605677358806133,4.200211048126221,8352
,,,,,0.01,,,0.001,,,,,,8353
980.0,0.0,0.28133082389831543,0.1637522280216217,0.04311974346637726,,1.0,20.0,,1000.0,1.0,0,0.010347426868975163,0.5722801089286804,8353
,,,,,0.01,,,0.001,,,,,,8354
980.0,0.0,0.18513137102127075,541.733642578125,0.02736225537955761,,1.0,20.0,,1000.0,1.0,0,0.015849493443965912,32.91606521606445,8354
,,,,,0.01,,,0.001,,,,,,8355
980.0,0.0,0.20935498178005219,558.7850341796875,0.030556894838809967,,1.0,20.0,,1000.0,1.0,0,0.011776447296142578,33.430076599121094,8355
,,,,,0.01,,,0.001,,,,,,8356
980.0,0.0,0.30549532175064087,293.6983642578125,0.053240034729242325,,1.0,20.0,,1000.0,1.0,0,0.018416069447994232,24.236268997192383,8356
,,,,,0.01,,,0.001,,,,,,8357
980.0,0.0,0.32052260637283325,46.71207809448242,0.05604299157857895,,1.0,20.0,,1000.0,1.0,0,0.01693747378885746,9.665617942810059,8357
,,,,,0.01,,,0.001,,,,,,8358
980.0,0.0,0.23153820633888245,28.023807525634766,0.039362832903862,,1.0,20.0,,1000.0,1.0,0,0.015919696539640427,7.4864959716796875,8358
,,,,,0.01,,,0.001,,,,,,8359
980.0,0.0,0.1937946379184723,559.5477294921875,0.02492593228816986,,1.0,20.0,,1000.0,1.0,0,0.007316237781196833,33.452884674072266,8359
,,,,,0.01,,,0.001,,,,,,8360
980.0,0.0,0.26563823223114014,1542.5628662109375,0.04324803501367569,,1.0,20.0,,1000.0,1.0,0,0.010561919771134853,55.543907165527344,8360
,,,,,0.01,,,0.001,,,,,,8361
980.0,0.0,0.26654279232025146,1287.359619140625,0.03975626453757286,,1.0,20.0,,1000.0,1.0,0,0.00973612442612648,50.74169158935547,8361
,,,,,0.01,,,0.001,,,,,,8362
980.0,0.0,0.21341803669929504,178.84959411621094,0.026553984731435776,,1.0,20.0,,1000.0,1.0,0,0.00821845792233944,18.91293716430664,8362
,,,,,0.01,,,0.001,,,,,,8363
980.0,0.0,0.148032546043396,127.0920181274414,0.01719857007265091,,1.0,20.0,,1000.0,1.0,0,0.010981101542711258,15.943150520324707,8363
,,,,,0.01,,,0.001,,,,,,8364
980.0,0.0,0.19004696607589722,512.9360961914062,0.025718368589878082,,1.0,20.0,,1000.0,1.0,0,0.008412010967731476,32.029239654541016,8364
,,,,,0.01,,,0.001,,,,,,8365
980.0,0.0,0.1834762990474701,1039.571533203125,0.021919269114732742,,1.0,20.0,,1000.0,1.0,0,0.012105263769626617,45.59762191772461,8365
,,,,,0.01,,,0.001,,,,,,8366
980.0,0.0,0.274463951587677,427.0376892089844,0.045109935104846954,,1.0,20.0,,1000.0,1.0,0,0.014125514775514603,29.224567413330078,8366
,,,,,0.01,,,0.001,,,,,,8367
980.0,0.0,0.18741634488105774,7.633378982543945,0.024453680962324142,,1.0,20.0,,1000.0,1.0,0,0.009658732451498508,3.9072699546813965,8367
,,,,,0.01,,,0.001,,,,,,8368
980.0,0.0,0.33836689591407776,282.87066650390625,0.05055011808872223,,1.0,20.0,,1000.0,1.0,0,0.010760572738945484,23.78531837463379,8368
,,,,,0.01,,,0.001,,,,,,8369
980.0,0.0,0.23359015583992004,777.3734741210938,0.03720594942569733,,1.0,20.0,,1000.0,1.0,0,0.013864011503756046,39.43027877807617,8369
,,,,,0.01,,,0.001,,,,,,8370
980.0,0.0,0.3094399571418762,1422.4530029296875,0.05241694673895836,,1.0,20.0,,1000.0,1.0,0,0.011863937601447105,53.33766174316406,8370
,,,,,0.01,,,0.001,,,,,,8371
980.0,0.0,0.3361876308917999,1127.490478515625,0.05372948944568634,,1.0,20.0,,1000.0,1.0,0,0.012980065308511257,47.48664093017578,8371
,,,,,0.01,,,0.001,,,,,,8372
980.0,0.0,0.17544685304164886,867.9078979492188,0.023653637617826462,,1.0,20.0,,1000.0,1.0,0,0.009442879818379879,41.663124084472656,8372
,,,,,0.01,,,0.001,,,,,,8373
980.0,0.0,0.24877004325389862,256.2891845703125,0.032894156873226166,,1.0,20.0,,1000.0,1.0,0,0.015351567417383194,22.640193939208984,8373
,,,,,0.01,,,0.001,,,,,,8374
980.0,0.0,0.24535703659057617,70.74554443359375,0.030565422028303146,,1.0,20.0,,1000.0,1.0,0,0.009041942656040192,11.895002365112305,8374
,,,,,0.01,,,0.001,,,,,,8375
980.0,0.0,0.2524779438972473,999.813720703125,0.041520558297634125,,1.0,20.0,,1000.0,1.0,0,0.018138334155082703,44.717193603515625,8375
,,,,,0.01,,,0.001,,,,,,8376
980.0,0.0,0.17815420031547546,718.48486328125,0.02433387190103531,,1.0,20.0,,1000.0,1.0,0,0.010355035774409771,37.90738296508789,8376
,,,,,0.01,,,0.001,,,,,,8377
980.0,0.0,0.3225257992744446,1748.2099609375,0.05578621104359627,,1.0,20.0,,1000.0,1.0,0,0.009737027809023857,59.130531311035156,8377
,,,,,0.01,,,0.001,,,,,,8378
980.0,0.0,0.27869081497192383,455.5648193359375,0.04289257526397705,,1.0,20.0,,1000.0,1.0,0,0.012379744090139866,30.18492317199707,8378
,,,,,0.01,,,0.001,,,,,,8379
980.0,0.0,0.16591055691242218,203.1359100341797,0.021795451641082764,,1.0,20.0,,1000.0,1.0,0,0.009483365342020988,20.156187057495117,8379
,,,,,0.01,,,0.001,,,,,,8380
980.0,0.0,0.197587251663208,602.56201171875,0.023489221930503845,,1.0,20.0,,1000.0,1.0,0,0.011745546013116837,34.71489715576172,8380
,,,,,0.01,,,0.001,,,,,,8381
980.0,0.0,0.2208562195301056,509.56622314453125,0.030258137732744217,,1.0,20.0,,1000.0,1.0,0,0.01830819807946682,31.92385482788086,8381
,,,,,0.01,,,0.001,,,,,,8382
980.0,0.0,0.14804473519325256,702.0563354492188,0.016475718468427658,,1.0,20.0,,1000.0,1.0,0,0.01128414273262024,37.471492767333984,8382
,,,,,0.01,,,0.001,,,,,,8383
980.0,0.0,0.2177584171295166,599.9075927734375,0.03019074723124504,,1.0,20.0,,1000.0,1.0,0,0.010774729773402214,34.63835144042969,8383
,,,,,0.01,,,0.001,,,,,,8384
980.0,0.0,0.20198072493076324,39.44670486450195,0.03229818865656853,,1.0,20.0,,1000.0,1.0,0,0.012849906459450722,8.882196426391602,8384
,,,,,0.01,,,0.001,,,,,,8385
980.0,0.0,0.2225639522075653,96.0269775390625,0.03294597566127777,,1.0,20.0,,1000.0,1.0,0,0.009933743625879288,13.858353614807129,8385
,,,,,0.01,,,0.001,,,,,,8386
980.0,0.0,0.18254518508911133,22.620948791503906,0.025515159592032433,,1.0,20.0,,1000.0,1.0,0,0.011041519232094288,6.72620964050293,8386
,,,,,0.01,,,0.001,,,,,,8387
980.0,0.0,0.17631962895393372,35.912811279296875,0.02758665382862091,,1.0,20.0,,1000.0,1.0,0,0.011144191026687622,8.47499942779541,8387
,,,,,0.01,,,0.001,,,,,,8388
980.0,0.0,0.25425538420677185,305.33514404296875,0.04487580806016922,,1.0,20.0,,1000.0,1.0,0,0.015095394104719162,24.71174430847168,8388
,,,,,0.01,,,0.001,,,,,,8389
980.0,0.0,0.2463219314813614,349.26812744140625,0.04679601266980171,,1.0,20.0,,1000.0,1.0,0,0.015640350058674812,26.42983627319336,8389
,,,,,0.01,,,0.001,,,,,,8390
980.0,0.0,0.2475467324256897,7.232223033905029,0.04255878925323486,,1.0,20.0,,1000.0,1.0,0,0.01056242547929287,3.803215265274048,8390
,,,,,0.01,,,0.001,,,,,,8391
980.0,0.0,0.2050156146287918,1130.003662109375,0.03297142684459686,,1.0,20.0,,1000.0,1.0,0,0.013455304317176342,47.53953552246094,8391
,,,,,0.01,,,0.001,,,,,,8392
980.0,0.0,0.2700384557247162,1.0452392101287842,0.04453524947166443,,1.0,20.0,,1000.0,1.0,0,0.009069984778761864,1.4458487033843994,8392
,,,,,0.01,,,0.001,,,,,,8393
980.0,0.0,0.22970116138458252,1754.076171875,0.03644828125834465,,1.0,20.0,,1000.0,1.0,0,0.01815158873796463,59.22965621948242,8393
,,,,,0.01,,,0.001,,,,,,8394
980.0,0.0,0.18648661673069,1.261886477470398,0.02628924325108528,,1.0,20.0,,1000.0,1.0,0,0.009378275834023952,1.5886386632919312,8394
,,,,,0.01,,,0.001,,,,,,8395
980.0,0.0,0.19914373755455017,951.6727294921875,0.028552858158946037,,1.0,20.0,,1000.0,1.0,0,0.009320204146206379,43.62734603881836,8395
,,,,,0.01,,,0.001,,,,,,8396
980.0,0.0,0.25624001026153564,1024.642822265625,0.038739219307899475,,1.0,20.0,,1000.0,1.0,0,0.020719658583402634,45.26903533935547,8396
,,,,,0.01,,,0.001,,,,,,8397
980.0,0.0,0.222001850605011,263.15924072265625,0.031425733119249344,,1.0,20.0,,1000.0,1.0,0,0.011449753306806087,22.941631317138672,8397
,,,,,0.01,,,0.001,,,,,,8398
980.0,0.0,0.18713456392288208,636.4664306640625,0.028644127771258354,,1.0,20.0,,1000.0,1.0,0,0.015303715132176876,35.678184509277344,8398
,,,,,0.01,,,0.001,,,,,,8399
980.0,0.0,0.29347366094589233,452.4964294433594,0.041385218501091,,1.0,20.0,,1000.0,1.0,0,0.009281706996262074,30.083099365234375,8399
,,,,,0.01,,,0.001,,,,,,8400
980.0,0.0,0.15961742401123047,53.34831237792969,0.019110146909952164,,1.0,20.0,,1000.0,1.0,0,0.010698173195123672,10.329405784606934,8400
,,,,,0.01,,,0.001,,,,,,8401
980.0,0.0,0.21331650018692017,58.43863296508789,0.028653662651777267,,1.0,20.0,,1000.0,1.0,0,0.007925037294626236,10.810978889465332,8401
,,,,,0.01,,,0.001,,,,,,8402
980.0,0.0,0.1474130004644394,240.4046630859375,0.01734286919236183,,1.0,20.0,,1000.0,1.0,0,0.011460531502962112,21.927364349365234,8402
,,,,,0.01,,,0.001,,,,,,8403
980.0,0.0,0.20066270232200623,276.9527587890625,0.033981457352638245,,1.0,20.0,,1000.0,1.0,0,0.017786934971809387,23.535198211669922,8403
,,,,,0.01,,,0.001,,,,,,8404
980.0,0.0,0.3071298599243164,857.6180419921875,0.046851057559251785,,1.0,20.0,,1000.0,1.0,0,0.00975512620061636,41.415409088134766,8404
,,,,,0.01,,,0.001,,,,,,8405
980.0,0.0,0.15591956675052643,971.5347900390625,0.0218683872371912,,1.0,20.0,,1000.0,1.0,0,0.011015938594937325,44.08026123046875,8405
,,,,,0.01,,,0.001,,,,,,8406
980.0,0.0,0.37991198897361755,39.614723205566406,0.06775093078613281,,1.0,20.0,,1000.0,1.0,0,0.015132714994251728,8.901092529296875,8406
,,,,,0.01,,,0.001,,,,,,8407
980.0,0.0,0.23579907417297363,0.2289406806230545,0.03865901380777359,,1.0,20.0,,1000.0,1.0,0,0.012691410258412361,0.6766692996025085,8407
,,,,,0.01,,,0.001,,,,,,8408
980.0,0.0,0.1871703416109085,716.7074584960938,0.024607911705970764,,1.0,20.0,,1000.0,1.0,0,0.010793323628604412,37.86046600341797,8408
,,,,,0.01,,,0.001,,,,,,8409
980.0,0.0,0.20632997155189514,968.919677734375,0.0319567546248436,,1.0,20.0,,1000.0,1.0,0,0.011604013852775097,44.020896911621094,8409
,,,,,0.01,,,0.001,,,,,,8410
980.0,0.0,0.1672382652759552,991.451416015625,0.021862324327230453,,1.0,20.0,,1000.0,1.0,0,0.012408453971147537,44.5297966003418,8410
,,,,,0.01,,,0.001,,,,,,8411
980.0,0.0,0.15539520978927612,318.4366760253906,0.01934095099568367,,1.0,20.0,,1000.0,1.0,0,0.009990145452320576,25.23634910583496,8411
,,,,,0.01,,,0.001,,,,,,8412
980.0,0.0,0.20740625262260437,53.26619338989258,0.0273896437138319,,1.0,20.0,,1000.0,1.0,0,0.010604862123727798,10.321452140808105,8412
,,,,,0.01,,,0.001,,,,,,8413
980.0,0.0,0.2808699309825897,777.3743896484375,0.0445590503513813,,1.0,20.0,,1000.0,1.0,0,0.010019831359386444,39.430301666259766,8413
,,,,,0.01,,,0.001,,,,,,8414
980.0,0.0,0.20293653011322021,1204.833984375,0.030328353866934776,,1.0,20.0,,1000.0,1.0,0,0.013079211115837097,49.0883674621582,8414
,,,,,0.01,,,0.001,,,,,,8415
980.0,0.0,0.1827482283115387,9.329203605651855,0.024052191525697708,,1.0,20.0,,1000.0,1.0,0,0.007855636067688465,4.31953763961792,8415
,,,,,0.01,,,0.001,,,,,,8416
980.0,0.0,0.1790962964296341,780.155029296875,0.023579631000757217,,1.0,20.0,,1000.0,1.0,0,0.014003542251884937,39.500755310058594,8416
,,,,,0.01,,,0.001,,,,,,8417
980.0,0.0,0.1729121208190918,155.00033569335938,0.02384117618203163,,1.0,20.0,,1000.0,1.0,0,0.010460924357175827,17.606836318969727,8417
,,,,,0.01,,,0.001,,,,,,8418
980.0,0.0,0.1847984790802002,823.7081298828125,0.024367958307266235,,1.0,20.0,,1000.0,1.0,0,0.012815132737159729,40.588375091552734,8418
,,,,,0.01,,,0.001,,,,,,8419
980.0,0.0,0.2496262788772583,503.2532043457031,0.03658170625567436,,1.0,20.0,,1000.0,1.0,0,0.011159088462591171,31.72548484802246,8419
,,,,,0.01,,,0.001,,,,,,8420
980.0,0.0,0.2741808295249939,358.9854736328125,0.03725475072860718,,1.0,20.0,,1000.0,1.0,0,0.013835027813911438,26.794979095458984,8420
,,,,,0.01,,,0.001,,,,,,8421
980.0,0.0,0.21854694187641144,69.77677917480469,0.03122493252158165,,1.0,20.0,,1000.0,1.0,0,0.011804362758994102,11.813278198242188,8421
,,,,,0.01,,,0.001,,,,,,8422
980.0,0.0,0.20248395204544067,153.16937255859375,0.02412828803062439,,1.0,20.0,,1000.0,1.0,0,0.00963219441473484,17.502534866333008,8422
,,,,,0.01,,,0.001,,,,,,8423
980.0,0.0,0.3783439099788666,1165.4388427734375,0.0503401905298233,,1.0,20.0,,1000.0,1.0,0,0.01159654464572668,48.2791633605957,8423
,,,,,0.01,,,0.001,,,,,,8424
980.0,0.0,0.3541560769081116,1.5791077613830566,0.05383339524269104,,1.0,20.0,,1000.0,1.0,0,0.011255178600549698,1.7771369218826294,8424
,,,,,0.01,,,0.001,,,,,,8425
980.0,0.0,0.20945605635643005,525.68359375,0.03238088637590408,,1.0,20.0,,1000.0,1.0,0,0.014027322642505169,32.42478942871094,8425
,,,,,0.01,,,0.001,,,,,,8426
980.0,0.0,0.1596526801586151,500.9083251953125,0.019280431792140007,,1.0,20.0,,1000.0,1.0,0,0.010833697393536568,31.651487350463867,8426
,,,,,0.01,,,0.001,,,,,,8427
980.0,0.0,0.17155635356903076,68.67068481445312,0.021962014958262444,,1.0,20.0,,1000.0,1.0,0,0.01209388766437769,11.719273567199707,8427
,,,,,0.01,,,0.001,,,,,,8428
980.0,0.0,0.23349687457084656,305.8696594238281,0.030407428741455078,,1.0,20.0,,1000.0,1.0,0,0.010285357013344765,24.73336410522461,8428
,,,,,0.01,,,0.001,,,,,,8429
980.0,0.0,0.21565113961696625,0.5330277681350708,0.027804605662822723,,1.0,20.0,,1000.0,1.0,0,0.009541581384837627,1.0324996709823608,8429
,,,,,0.01,,,0.001,,,,,,8430
980.0,0.0,0.20119699835777283,463.92828369140625,0.02884848788380623,,1.0,20.0,,1000.0,1.0,0,0.009910443797707558,30.460737228393555,8430
,,,,,0.01,,,0.001,,,,,,8431
980.0,0.0,0.19482256472110748,230.211669921875,0.030182749032974243,,1.0,20.0,,1000.0,1.0,0,0.01377116609364748,21.457477569580078,8431
,,,,,0.01,,,0.001,,,,,,8432
980.0,0.0,0.18913204967975616,108.23155212402344,0.030876435339450836,,1.0,20.0,,1000.0,1.0,0,0.02104123681783676,14.712685585021973,8432
,,,,,0.01,,,0.001,,,,,,8433
980.0,0.0,0.21548691391944885,311.4142761230469,0.02579178288578987,,1.0,20.0,,1000.0,1.0,0,0.007789321709424257,24.956531524658203,8433
,,,,,0.01,,,0.001,,,,,,8434
980.0,0.0,0.22076813876628876,455.61236572265625,0.03411209583282471,,1.0,20.0,,1000.0,1.0,0,0.00925130769610405,30.186498641967773,8434
,,,,,0.01,,,0.001,,,,,,8435
980.0,0.0,0.15492865443229675,178.48013305664062,0.017392639070749283,,1.0,20.0,,1000.0,1.0,0,0.011988559737801552,18.89339256286621,8435
,,,,,0.01,,,0.001,,,,,,8436
980.0,0.0,0.32431676983833313,55.40994644165039,0.05518580228090286,,1.0,20.0,,1000.0,1.0,0,0.010994062758982182,10.52710247039795,8436
,,,,,0.01,,,0.001,,,,,,8437
980.0,0.0,0.2354353964328766,2010.7001953125,0.03458486497402191,,1.0,20.0,,1000.0,1.0,0,0.010400298051536083,63.414512634277344,8437
,,,,,0.01,,,0.001,,,,,,8438
980.0,0.0,0.23387132585048676,231.1746826171875,0.034003086388111115,,1.0,20.0,,1000.0,1.0,0,0.009687627665698528,21.502309799194336,8438
,,,,,0.01,,,0.001,,,,,,8439
980.0,0.0,0.21224574744701385,1638.1939697265625,0.03144568204879761,,1.0,20.0,,1000.0,1.0,0,0.011125198565423489,57.239742279052734,8439
,,,,,0.01,,,0.001,,,,,,8440
980.0,0.0,0.22252698242664337,89.91547393798828,0.03099566139280796,,1.0,20.0,,1000.0,1.0,0,0.011088291183114052,13.410106658935547,8440
,,,,,0.01,,,0.001,,,,,,8441
980.0,0.0,0.19416280090808868,268.07110595703125,0.0274320337921381,,1.0,20.0,,1000.0,1.0,0,0.011283081024885178,23.15474510192871,8441
,,,,,0.01,,,0.001,,,,,,8442
980.0,0.0,0.24974335730075836,474.1511535644531,0.04349236190319061,,1.0,20.0,,1000.0,1.0,0,0.016294214874505997,30.79451560974121,8442
,,,,,0.01,,,0.001,,,,,,8443
980.0,0.0,0.2020759880542755,336.65057373046875,0.03182438388466835,,1.0,20.0,,1000.0,1.0,0,0.015507511794567108,25.948047637939453,8443
,,,,,0.01,,,0.001,,,,,,8444
980.0,0.0,0.22615426778793335,0.3106527328491211,0.034259021282196045,,1.0,20.0,,1000.0,1.0,0,0.011425886303186417,0.7882292866706848,8444
,,,,,0.01,,,0.001,,,,,,8445
980.0,0.0,0.1917525827884674,28.55248260498047,0.025062311440706253,,1.0,20.0,,1000.0,1.0,0,0.010800872929394245,7.5567827224731445,8445
,,,,,0.01,,,0.001,,,,,,8446
980.0,0.0,0.1994403451681137,262.1339111328125,0.02936239168047905,,1.0,20.0,,1000.0,1.0,0,0.01390016544610262,22.896896362304688,8446
,,,,,0.01,,,0.001,,,,,,8447
980.0,0.0,0.15271973609924316,0.8807093501091003,0.01870313659310341,,1.0,20.0,,1000.0,1.0,0,0.010936234146356583,1.3271845579147339,8447
,,,,,0.01,,,0.001,,,,,,8448
980.0,0.0,0.19523970782756805,240.31109619140625,0.028268998488783836,,1.0,20.0,,1000.0,1.0,0,0.011304552666842937,21.923097610473633,8448
,,,,,0.01,,,0.001,,,,,,8449
980.0,0.0,0.18614858388900757,757.21337890625,0.02671065181493759,,1.0,20.0,,1000.0,1.0,0,0.017752662301063538,38.9156379699707,8449
,,,,,0.01,,,0.001,,,,,,8450
980.0,0.0,0.19458624720573425,718.46826171875,0.028738999739289284,,1.0,20.0,,1000.0,1.0,0,0.010391268879175186,37.906944274902344,8450
,,,,,0.01,,,0.001,,,,,,8451
980.0,0.0,0.2822679281234741,545.5390625,0.052023760974407196,,1.0,20.0,,1000.0,1.0,0,0.017133381217718124,33.031471252441406,8451
,,,,,0.01,,,0.001,,,,,,8452
980.0,0.0,0.22276994585990906,454.1529235839844,0.037350572645664215,,1.0,20.0,,1000.0,1.0,0,0.017576677724719048,30.138113021850586,8452
,,,,,0.01,,,0.001,,,,,,8453
980.0,0.0,0.16581293940544128,10.26577091217041,0.021942727267742157,,1.0,20.0,,1000.0,1.0,0,0.00975592527538538,4.531174659729004,8453
,,,,,0.01,,,0.001,,,,,,8454
980.0,0.0,0.24948841333389282,211.9307098388672,0.03904334455728531,,1.0,20.0,,1000.0,1.0,0,0.013877037912607193,20.587894439697266,8454
,,,,,0.01,,,0.001,,,,,,8455
980.0,0.0,0.26865947246551514,3322.35986328125,0.04611882194876671,,1.0,20.0,,1000.0,1.0,0,0.012055221945047379,81.51515197753906,8455
,,,,,0.01,,,0.001,,,,,,8456
980.0,0.0,0.2228071391582489,795.6265869140625,0.02742544561624527,,1.0,20.0,,1000.0,1.0,0,0.01012446079403162,39.8905143737793,8456
,,,,,0.01,,,0.001,,,,,,8457
980.0,0.0,0.1850842535495758,73.81034851074219,0.026502732187509537,,1.0,20.0,,1000.0,1.0,0,0.00982167199254036,12.149927139282227,8457
,,,,,0.01,,,0.001,,,,,,8458
980.0,0.0,0.21410813927650452,753.9107666015625,0.03316745534539223,,1.0,20.0,,1000.0,1.0,0,0.010812146589159966,38.8306770324707,8458
,,,,,0.01,,,0.001,,,,,,8459
980.0,0.0,0.1981814205646515,620.2080688476562,0.03160541504621506,,1.0,20.0,,1000.0,1.0,0,0.018418654799461365,35.219539642333984,8459
,,,,,0.01,,,0.001,,,,,,8460
980.0,0.0,0.28293776512145996,76.61225128173828,0.050646208226680756,,1.0,20.0,,1000.0,1.0,0,0.018172891810536385,12.378388404846191,8460
,,,,,0.01,,,0.001,,,,,,8461
980.0,0.0,0.27685049176216125,299.3287048339844,0.04039157181978226,,1.0,20.0,,1000.0,1.0,0,0.00922751147300005,24.46747589111328,8461
,,,,,0.01,,,0.001,,,,,,8462
980.0,0.0,0.3349202275276184,648.159912109375,0.055687349289655685,,1.0,20.0,,1000.0,1.0,0,0.009654889814555645,36.00444030761719,8462
,,,,,0.01,,,0.001,,,,,,8463
980.0,0.0,0.22243256866931915,620.4161987304688,0.036731429398059845,,1.0,20.0,,1000.0,1.0,0,0.014321232214570045,35.2254524230957,8463
,,,,,0.01,,,0.001,,,,,,8464
980.0,0.0,0.2017172873020172,403.015380859375,0.0296432226896286,,1.0,20.0,,1000.0,1.0,0,0.01196376234292984,28.390682220458984,8464
,,,,,0.01,,,0.001,,,,,,8465
980.0,0.0,0.26987403631210327,227.87567138671875,0.042788200080394745,,1.0,20.0,,1000.0,1.0,0,0.01281749177724123,21.34833335876465,8465
,,,,,0.01,,,0.001,,,,,,8466
980.0,0.0,0.22939150035381317,120.94808197021484,0.037335850298404694,,1.0,20.0,,1000.0,1.0,0,0.016786795109510422,15.553011894226074,8466
,,,,,0.01,,,0.001,,,,,,8467
980.0,0.0,0.184923455119133,0.09485110640525818,0.023764904588460922,,1.0,20.0,,1000.0,1.0,0,0.022058803588151932,0.43554818630218506,8467
,,,,,0.01,,,0.001,,,,,,8468
980.0,0.0,0.3286580741405487,1.6439321041107178,0.05475505813956261,,1.0,20.0,,1000.0,1.0,0,0.01090350840240717,1.8132468461990356,8468
,,,,,0.01,,,0.001,,,,,,8469
980.0,0.0,0.2978384792804718,1938.574462890625,0.04702024906873703,,1.0,20.0,,1000.0,1.0,0,0.013545636087656021,62.26675796508789,8469
,,,,,0.01,,,0.001,,,,,,8470
980.0,0.0,0.2123536616563797,312.19061279296875,0.032850462943315506,,1.0,20.0,,1000.0,1.0,0,0.010821645148098469,24.987621307373047,8470
,,,,,0.01,,,0.001,,,,,,8471
980.0,0.0,0.2297772467136383,519.7481689453125,0.03714088723063469,,1.0,20.0,,1000.0,1.0,0,0.013230931013822556,32.2412223815918,8471
,,,,,0.01,,,0.001,,,,,,8472
980.0,0.0,0.15741509199142456,679.74169921875,0.019251178950071335,,1.0,20.0,,1000.0,1.0,0,0.010552345775067806,36.87117385864258,8472
,,,,,0.01,,,0.001,,,,,,8473
