lr-Adam/geometry,train/min_step,train_params/lambda_sds,train/loss_sparsity,train/loss_sds,train/loss_opaque,step,train_params/lambda_opaque,train_params/lambda_orient,train/grad_norm,lr-Adam/background,epoch,train_params/lambda_sparsity,train/loss_orient,train/max_step
,20.0,1.0,0.35069841146469116,379.45367431640625,0.1407013237476349,2398,0.0,484.8039855957031,27.54827308654785,,0,1.0,0.02578234113752842,980.0
0.01,,,,,,2399,,,,0.001,,,,
,20.0,1.0,0.23434051871299744,2168.820068359375,0.0671016126871109,2399,0.0,485.00201416015625,65.86076354980469,,0,1.0,0.02152952551841736,980.0
0.01,,,,,,2400,,,,0.001,,,,
,20.0,1.0,0.33273544907569885,922.6314086914062,0.1236431822180748,2400,0.0,485.20001220703125,42.956520080566406,,0,1.0,0.022898679599165916,980.0
0.01,,,,,,2401,,,,0.001,,,,
,20.0,1.0,0.37793418765068054,969.6785278320312,0.162334144115448,2401,0.0,485.39801025390625,44.03813171386719,,0,1.0,0.02348252572119236,980.0
0.01,,,,,,2402,,,,0.001,,,,
,20.0,1.0,0.32318115234375,1732.109130859375,0.11602303385734558,2402,0.0,485.59600830078125,58.857608795166016,,0,1.0,0.02679044008255005,980.0
0.01,,,,,,2403,,,,0.001,,,,
,20.0,1.0,0.2896825075149536,251.80709838867188,0.10271233320236206,2403,0.0,485.79400634765625,22.44135093688965,,0,1.0,0.020199107006192207,980.0
0.01,,,,,,2404,,,,0.001,,,,
,20.0,1.0,0.2835650146007538,316.04107666015625,0.1024487242102623,2404,0.0,485.99200439453125,25.141244888305664,,0,1.0,0.020737603306770325,980.0
0.01,,,,,,2405,,,,0.001,,,,
,20.0,1.0,0.25866973400115967,273.5755615234375,0.08810672163963318,2405,0.0,486.19000244140625,23.39126205444336,,0,1.0,0.02198515273630619,980.0
0.01,,,,,,2406,,,,0.001,,,,
,20.0,1.0,0.24587467312812805,43.553382873535156,0.07943238317966461,2406,0.0,486.38800048828125,9.333100318908691,,0,1.0,0.02077864482998848,980.0
0.01,,,,,,2407,,,,0.001,,,,
,20.0,1.0,0.367301881313324,31.535175323486328,0.1738024204969406,2407,0.0,486.58599853515625,7.941684246063232,,0,1.0,0.025235949084162712,980.0
0.01,,,,,,2408,,,,0.001,,,,
,20.0,1.0,0.4516613781452179,540.9882202148438,0.1485859602689743,2408,0.0,486.78399658203125,32.893409729003906,,0,1.0,0.02382620982825756,980.0
0.01,,,,,,2409,,,,0.001,,,,
,20.0,1.0,0.31978943943977356,1028.9921875,0.13987481594085693,2409,0.0,486.98199462890625,45.365013122558594,,0,1.0,0.02441483922302723,980.0
0.01,,,,,,2410,,,,0.001,,,,
,20.0,1.0,0.33567023277282715,10.950386047363281,0.12149026989936829,2410,0.0,487.17999267578125,4.679826259613037,,0,1.0,0.02284923940896988,980.0
0.01,,,,,,2411,,,,0.001,,,,
,20.0,1.0,0.4364270865917206,967.2247314453125,0.17367658019065857,2411,0.0,487.37799072265625,43.98237609863281,,0,1.0,0.02392783761024475,980.0
0.01,,,,,,2412,,,,0.001,,,,
,20.0,1.0,0.31727588176727295,34.87809753417969,0.10654647648334503,2412,0.0,487.57598876953125,8.352017402648926,,0,1.0,0.022111093625426292,980.0
0.01,,,,,,2413,,,,0.001,,,,
,20.0,1.0,0.2336515188217163,10.425932884216309,0.08324937522411346,2413,0.0,487.77398681640625,4.566384315490723,,0,1.0,0.022419394925236702,980.0
0.01,,,,,,2414,,,,0.001,,,,
,20.0,1.0,0.1918613463640213,54.37571334838867,0.06465362012386322,2414,0.0,487.97198486328125,10.42839527130127,,0,1.0,0.019644223153591156,980.0
0.01,,,,,,2415,,,,0.001,,,,
,20.0,1.0,0.3473571240901947,608.531494140625,0.1496698558330536,2415,0.0,488.1700134277344,34.88642883300781,,0,1.0,0.028541861101984978,980.0
0.01,,,,,,2416,,,,0.001,,,,
,20.0,1.0,0.3076031804084778,330.804443359375,0.1834692358970642,2416,0.0,488.3680114746094,25.721759796142578,,0,1.0,0.033442385494709015,980.0
0.01,,,,,,2417,,,,0.001,,,,
,20.0,1.0,0.28733325004577637,278.7212219238281,0.09587742388248444,2417,0.0,488.5660095214844,23.610219955444336,,0,1.0,0.023404261097311974,980.0
0.01,,,,,,2418,,,,0.001,,,,
,20.0,1.0,0.3994203805923462,1966.17236328125,0.16648967564105988,2418,0.0,488.7640075683594,62.70840835571289,,0,1.0,0.020239204168319702,980.0
0.01,,,,,,2419,,,,0.001,,,,
,20.0,1.0,0.3395659625530243,2.951359272003174,0.1482943594455719,2419,0.0,488.9620056152344,2.429551124572754,,0,1.0,0.027423609048128128,980.0
0.01,,,,,,2420,,,,0.001,,,,
,20.0,1.0,0.269286572933197,422.9391784667969,0.10045866668224335,2420,0.0,489.1600036621094,29.083988189697266,,0,1.0,0.018545828759670258,980.0
0.01,,,,,,2421,,,,0.001,,,,
,20.0,1.0,0.43019503355026245,958.7576904296875,0.16999955475330353,2421,0.0,489.3580017089844,43.78944396972656,,0,1.0,0.025352051481604576,980.0
0.01,,,,,,2422,,,,0.001,,,,
,20.0,1.0,0.21368852257728577,1292.992919921875,0.06578711420297623,2422,0.0,489.5559997558594,50.85258865356445,,0,1.0,0.020538095384836197,980.0
0.01,,,,,,2423,,,,0.001,,,,
,20.0,1.0,0.3630518317222595,9.3497314453125,0.16065135598182678,2423,0.0,489.7539978027344,4.324287414550781,,0,1.0,0.019127579405903816,980.0
0.01,,,,,,2424,,,,0.001,,,,
,20.0,1.0,0.2691907286643982,383.6665954589844,0.1086689680814743,2424,0.0,489.9519958496094,27.70077896118164,,0,1.0,0.02903571166098118,980.0
0.01,,,,,,2425,,,,0.001,,,,
,20.0,1.0,0.25837910175323486,90.43856811523438,0.09363953024148941,2425,0.0,490.1499938964844,13.449056625366211,,0,1.0,0.023148048669099808,980.0
0.01,,,,,,2426,,,,0.001,,,,
,20.0,1.0,0.4539731740951538,6.516748428344727,0.20465974509716034,2426,0.0,490.3479919433594,3.6101934909820557,,0,1.0,0.025983503088355064,980.0
0.01,,,,,,2427,,,,0.001,,,,
,20.0,1.0,0.2590709924697876,1280.560791015625,0.09454384446144104,2427,0.0,490.5459899902344,50.60752487182617,,0,1.0,0.03325663506984711,980.0
0.01,,,,,,2428,,,,0.001,,,,
,20.0,1.0,0.28402799367904663,1559.5458984375,0.09048044681549072,2428,0.0,490.7439880371094,55.84883117675781,,0,1.0,0.027788901701569557,980.0
0.01,,,,,,2429,,,,0.001,,,,
,20.0,1.0,0.21700076758861542,522.0852661132812,0.06272193789482117,2429,0.0,490.9419860839844,32.313629150390625,,0,1.0,0.023837769404053688,980.0
0.01,,,,,,2430,,,,0.001,,,,
,20.0,1.0,0.1769450455904007,0.09142675995826721,0.04790365695953369,2430,0.0,491.1400146484375,0.4276138246059418,,0,1.0,0.020690884441137314,980.0
0.01,,,,,,2431,,,,0.001,,,,
,20.0,1.0,0.217119038105011,619.7938232421875,0.06922286748886108,2431,0.0,491.3380126953125,35.20777893066406,,0,1.0,0.02069632150232792,980.0
0.01,,,,,,2432,,,,0.001,,,,
,20.0,1.0,0.2810400128364563,611.1793823242188,0.10842502117156982,2432,0.0,491.5360107421875,34.96224594116211,,0,1.0,0.018150897696614265,980.0
0.01,,,,,,2433,,,,0.001,,,,
,20.0,1.0,0.23514986038208008,84.78346252441406,0.0715322270989418,2433,0.0,491.7340087890625,13.0217866897583,,0,1.0,0.021585024893283844,980.0
0.01,,,,,,2434,,,,0.001,,,,
,20.0,1.0,0.2145918756723404,0.28496885299682617,0.06329135596752167,2434,0.0,491.9320068359375,0.7549421191215515,,0,1.0,0.021065618842840195,980.0
0.01,,,,,,2435,,,,0.001,,,,
,20.0,1.0,0.2909015417098999,38.277252197265625,0.09680904448032379,2435,0.0,492.1300048828125,8.749543190002441,,0,1.0,0.024405984207987785,980.0
0.01,,,,,,2436,,,,0.001,,,,
,20.0,1.0,0.2907090187072754,3.8473620414733887,0.09314073622226715,2436,0.0,492.3280029296875,2.7739365100860596,,0,1.0,0.023605607450008392,980.0
0.01,,,,,,2437,,,,0.001,,,,
,20.0,1.0,0.32186785340309143,365.476806640625,0.17078621685504913,2437,0.0,492.5260009765625,27.03615379333496,,0,1.0,0.03732915595173836,980.0
0.01,,,,,,2438,,,,0.001,,,,
,20.0,1.0,0.3031258285045624,504.42584228515625,0.10106974840164185,2438,0.0,492.7239990234375,31.762426376342773,,0,1.0,0.025609083473682404,980.0
0.01,,,,,,2439,,,,0.001,,,,
,20.0,1.0,0.44726884365081787,89.75321960449219,0.1684182584285736,2439,0.0,492.9219970703125,13.398001670837402,,0,1.0,0.025069577619433403,980.0
0.01,,,,,,2440,,,,0.001,,,,
,20.0,1.0,0.2435203194618225,322.91204833984375,0.09290651232004166,2440,0.0,493.1199951171875,25.413068771362305,,0,1.0,0.01873781904578209,980.0
0.01,,,,,,2441,,,,0.001,,,,
,20.0,1.0,0.2918371856212616,0.04140443354845047,0.10948419570922852,2441,0.0,493.3179931640625,0.2877652645111084,,0,1.0,0.02177957072854042,980.0
0.01,,,,,,2442,,,,0.001,,,,
,20.0,1.0,0.2516306936740875,3.306367874145508,0.0852663442492485,2442,0.0,493.5159912109375,2.571523904800415,,0,1.0,0.023250762373209,980.0
0.01,,,,,,2443,,,,0.001,,,,
,20.0,1.0,0.25895607471466064,14.36606502532959,0.10135933756828308,2443,0.0,493.7139892578125,5.360236167907715,,0,1.0,0.03354165703058243,980.0
0.01,,,,,,2444,,,,0.001,,,,
,20.0,1.0,0.2217550277709961,741.1607666015625,0.06812198460102081,2444,0.0,493.9119873046875,38.50093078613281,,0,1.0,0.020579243078827858,980.0
0.01,,,,,,2445,,,,0.001,,,,
,20.0,1.0,0.20671674609184265,1110.852783203125,0.08186884224414825,2445,0.0,494.1099853515625,47.134971618652344,,0,1.0,0.028981493785977364,980.0
0.01,,,,,,2446,,,,0.001,,,,
,20.0,1.0,0.4378819465637207,1760.1875,0.17691892385482788,2446,0.0,494.3080139160156,59.33274459838867,,0,1.0,0.02442212402820587,980.0
0.01,,,,,,2447,,,,0.001,,,,
,20.0,1.0,0.1967356950044632,103.71659851074219,0.05709739401936531,2447,0.0,494.5060119628906,14.402541160583496,,0,1.0,0.023050852119922638,980.0
0.01,,,,,,2448,,,,0.001,,,,
,20.0,1.0,0.3055562376976013,3.989173650741577,0.1330176144838333,2448,0.0,494.7040100097656,2.824596881866455,,0,1.0,0.023814858868718147,980.0
0.01,,,,,,2449,,,,0.001,,,,
,20.0,1.0,0.258924275636673,1242.37744140625,0.08613524585962296,2449,0.0,494.9020080566406,49.84731674194336,,0,1.0,0.024749943986535072,980.0
0.01,,,,,,2450,,,,0.001,,,,
,20.0,1.0,0.24495954811573029,3.509289264678955,0.08881063759326935,2450,0.0,495.1000061035156,2.6492600440979004,,0,1.0,0.021804774180054665,980.0
0.01,,,,,,2451,,,,0.001,,,,
,20.0,1.0,0.341818630695343,322.869140625,0.1254110336303711,2451,0.0,495.2980041503906,25.411378860473633,,0,1.0,0.027369525283575058,980.0
0.01,,,,,,2452,,,,0.001,,,,
,20.0,1.0,0.3213454782962799,202.28179931640625,0.10767634212970734,2452,0.0,495.4960021972656,20.113765716552734,,0,1.0,0.02312510646879673,980.0
0.01,,,,,,2453,,,,0.001,,,,
,20.0,1.0,0.3223104476928711,112.34722900390625,0.1099623590707779,2453,0.0,495.6940002441406,14.989811897277832,,0,1.0,0.024116680026054382,980.0
0.01,,,,,,2454,,,,0.001,,,,
,20.0,1.0,0.36366647481918335,110.13044738769531,0.13666626811027527,2454,0.0,495.8919982910156,14.84118938446045,,0,1.0,0.027258045971393585,980.0
0.01,,,,,,2455,,,,0.001,,,,
,20.0,1.0,0.37354961037635803,212.06930541992188,0.15998512506484985,2455,0.0,496.0899963378906,20.594627380371094,,0,1.0,0.027344536036252975,980.0
0.01,,,,,,2456,,,,0.001,,,,
,20.0,1.0,0.3460637927055359,276.17572021484375,0.1533813178539276,2456,0.0,496.2879943847656,23.502159118652344,,0,1.0,0.02330622263252735,980.0
0.01,,,,,,2457,,,,0.001,,,,
,20.0,1.0,0.20532473921775818,2.34918212890625,0.07120564579963684,2457,0.0,496.4859924316406,2.1675708293914795,,0,1.0,0.019934631884098053,980.0
0.01,,,,,,2458,,,,0.001,,,,
,20.0,1.0,0.39874809980392456,2.172297477722168,0.16416367888450623,2458,0.0,496.6839904785156,2.08436918258667,,0,1.0,0.02889648824930191,980.0
0.01,,,,,,2459,,,,0.001,,,,
,20.0,1.0,0.3411718010902405,21.310829162597656,0.13068905472755432,2459,0.0,496.8819885253906,6.528526306152344,,0,1.0,0.026004008948802948,980.0
0.01,,,,,,2460,,,,0.001,,,,
,20.0,1.0,0.19439256191253662,182.72998046875,0.055906619876623154,2460,0.0,497.0799865722656,19.117006301879883,,0,1.0,0.023406531661748886,980.0
0.01,,,,,,2461,,,,0.001,,,,
,20.0,1.0,0.3069235682487488,225.53598022460938,0.11548969149589539,2461,0.0,497.27801513671875,21.238454818725586,,0,1.0,0.020510172471404076,980.0
0.01,,,,,,2462,,,,0.001,,,,
,20.0,1.0,0.33193284273147583,503.05938720703125,0.13130371272563934,2462,0.0,497.47601318359375,31.719375610351562,,0,1.0,0.02517601288855076,980.0
0.01,,,,,,2463,,,,0.001,,,,
,20.0,1.0,0.34910380840301514,1748.9959716796875,0.15066295862197876,2463,0.0,497.67401123046875,59.143821716308594,,0,1.0,0.02446763589978218,980.0
0.01,,,,,,2464,,,,0.001,,,,
,20.0,1.0,0.20504283905029297,7.910529136657715,0.0660083144903183,2464,0.0,497.87200927734375,3.977569341659546,,0,1.0,0.019488124176859856,980.0
0.01,,,,,,2465,,,,0.001,,,,
,20.0,1.0,0.2031986266374588,1083.94970703125,0.06190468370914459,2465,0.0,498.07000732421875,46.560707092285156,,0,1.0,0.02247258834540844,980.0
0.01,,,,,,2466,,,,0.001,,,,
,20.0,1.0,0.3772318363189697,223.2374725341797,0.15009668469429016,2466,0.0,498.26800537109375,21.129953384399414,,0,1.0,0.02274278551340103,980.0
0.01,,,,,,2467,,,,0.001,,,,
,20.0,1.0,0.33151668310165405,918.50634765625,0.14623981714248657,2467,0.0,498.46600341796875,42.86038589477539,,0,1.0,0.0245029516518116,980.0
0.01,,,,,,2468,,,,0.001,,,,
,20.0,1.0,0.25241678953170776,32.04464340209961,0.08887898921966553,2468,0.0,498.66400146484375,8.005578994750977,,0,1.0,0.02229630947113037,980.0
0.01,,,,,,2469,,,,0.001,,,,
,20.0,1.0,0.4112938642501831,1925.44189453125,0.18192321062088013,2469,0.0,498.86199951171875,62.05548858642578,,0,1.0,0.025819342583417892,980.0
0.01,,,,,,2470,,,,0.001,,,,
,20.0,1.0,0.2948336899280548,229.32080078125,0.10344497114419937,2470,0.0,499.05999755859375,21.41592025756836,,0,1.0,0.029015138745307922,980.0
0.01,,,,,,2471,,,,0.001,,,,
,20.0,1.0,0.22746828198432922,1544.8382568359375,0.06947997212409973,2471,0.0,499.25799560546875,55.58485794067383,,0,1.0,0.024113280698657036,980.0
0.01,,,,,,2472,,,,0.001,,,,
,20.0,1.0,0.3507022559642792,274.40185546875,0.12110085785388947,2472,0.0,499.45599365234375,23.426559448242188,,0,1.0,0.019045619294047356,980.0
0.01,,,,,,2473,,,,0.001,,,,
,20.0,1.0,0.2571110427379608,756.3544921875,0.0909789428114891,2473,0.0,499.65399169921875,38.893558502197266,,0,1.0,0.023245919495821,980.0
0.01,,,,,,2474,,,,0.001,,,,
,20.0,1.0,0.26534515619277954,14.728918075561523,0.1202407255768776,2474,0.0,499.85198974609375,5.427507400512695,,0,1.0,0.03222374990582466,980.0
0.01,,,,,,2475,,,,0.001,,,,
,20.0,1.0,0.18734441697597504,21.087692260742188,0.04961765557527542,2475,0.0,500.04998779296875,6.494257926940918,,0,1.0,0.021050138399004936,980.0
0.01,,,,,,2476,,,,0.001,,,,
,20.0,1.0,0.3554456830024719,40.10907745361328,0.15140651166439056,2476,0.0,500.24798583984375,8.956459045410156,,0,1.0,0.023771118372678757,980.0
0.01,,,,,,2477,,,,0.001,,,,
,20.0,1.0,0.2752830684185028,55.044036865234375,0.09941760450601578,2477,0.0,500.4460144042969,10.492286682128906,,0,1.0,0.021702293306589127,980.0
0.01,,,,,,2478,,,,0.001,,,,
,20.0,1.0,0.28186124563217163,609.8692626953125,0.11313219368457794,2478,0.0,500.6440124511719,34.92475509643555,,0,1.0,0.022852465510368347,980.0
0.01,,,,,,2479,,,,0.001,,,,
,20.0,1.0,0.5156447291374207,83.45021057128906,0.20843088626861572,2479,0.0,500.8420104980469,12.918994903564453,,0,1.0,0.030845293775200844,980.0
0.01,,,,,,2480,,,,0.001,,,,
,20.0,1.0,0.3319149613380432,1403.593017578125,0.114531509578228,2480,0.0,501.0400085449219,52.98288345336914,,0,1.0,0.02544606849551201,980.0
0.01,,,,,,2481,,,,0.001,,,,
,20.0,1.0,0.4649577736854553,5.114684104919434,0.20978564023971558,2481,0.0,501.2380065917969,3.198338270187378,,0,1.0,0.03547363355755806,980.0
0.01,,,,,,2482,,,,0.001,,,,
,20.0,1.0,0.23098327219486237,1052.37158203125,0.07844802737236023,2482,0.0,501.4360046386719,45.87748336791992,,0,1.0,0.02310708910226822,980.0
0.01,,,,,,2483,,,,0.001,,,,
,20.0,1.0,0.46168333292007446,2148.99951171875,0.17746350169181824,2483,0.0,501.6340026855469,65.55912780761719,,0,1.0,0.02847316861152649,980.0
0.01,,,,,,2484,,,,0.001,,,,
,20.0,1.0,0.4432334303855896,361.76470947265625,0.17734476923942566,2484,0.0,501.8320007324219,26.898502349853516,,0,1.0,0.03162708878517151,980.0
0.01,,,,,,2485,,,,0.001,,,,
,20.0,1.0,0.26650580763816833,0.016273753717541695,0.09966890513896942,2485,0.0,502.0299987792969,0.1804092526435852,,0,1.0,0.024582790210843086,980.0
0.01,,,,,,2486,,,,0.001,,,,
,20.0,1.0,0.4117371439933777,0.02951565757393837,0.1585393249988556,2486,0.0,502.2279968261719,0.24296362698078156,,0,1.0,0.029732581228017807,980.0
0.01,,,,,,2487,,,,0.001,,,,
,20.0,1.0,0.29534539580345154,797.2147216796875,0.09469364583492279,2487,0.0,502.4259948730469,39.93030548095703,,0,1.0,0.025686446577310562,980.0
0.01,,,,,,2488,,,,0.001,,,,
,20.0,1.0,0.3166336119174957,24.859363555908203,0.12998352944850922,2488,0.0,502.6239929199219,7.051150798797607,,0,1.0,0.02530522830784321,980.0
0.01,,,,,,2489,,,,0.001,,,,
,20.0,1.0,0.2657395005226135,218.30819702148438,0.08580508828163147,2489,0.0,502.8219909667969,20.895368576049805,,0,1.0,0.022086676210165024,980.0
0.01,,,,,,2490,,,,0.001,,,,
,20.0,1.0,0.4210100769996643,25.196701049804688,0.1982106864452362,2490,0.0,503.0199890136719,7.0988311767578125,,0,1.0,0.02321254462003708,980.0
0.01,,,,,,2491,,,,0.001,,,,
,20.0,1.0,0.32371437549591064,60.52649688720703,0.08290797472000122,2491,0.0,503.2179870605469,11.002408981323242,,0,1.0,0.019836483523249626,980.0
0.01,,,,,,2492,,,,0.001,,,,
,20.0,1.0,0.46635836362838745,58.645057678222656,0.2053775191307068,2492,0.0,503.4159851074219,10.830056190490723,,0,1.0,0.02351086214184761,980.0
0.01,,,,,,2493,,,,0.001,,,,
,20.0,1.0,0.2702611982822418,228.80128479003906,0.1015414297580719,2493,0.0,503.614013671875,21.391647338867188,,0,1.0,0.022033816203475,980.0
0.01,,,,,,2494,,,,0.001,,,,
,20.0,1.0,0.25395143032073975,793.3546142578125,0.08781461417675018,2494,0.0,503.81201171875,39.833518981933594,,0,1.0,0.02618669904768467,980.0
0.01,,,,,,2495,,,,0.001,,,,
,20.0,1.0,0.4318963289260864,218.7351531982422,0.19223883748054504,2495,0.0,504.010009765625,20.91579246520996,,0,1.0,0.025849029421806335,980.0
0.01,,,,,,2496,,,,0.001,,,,
,20.0,1.0,0.3430008888244629,2011.0634765625,0.15068557858467102,2496,0.0,504.2080078125,63.42024230957031,,0,1.0,0.022644201293587685,980.0
0.01,,,,,,2497,,,,0.001,,,,
,20.0,1.0,0.37097179889678955,56.648197174072266,0.13572251796722412,2497,0.0,504.406005859375,10.644078254699707,,0,1.0,0.022961262613534927,980.0
0.01,,,,,,2498,,,,0.001,,,,
,20.0,1.0,0.4685225784778595,1778.306396484375,0.20707426965236664,2498,0.0,504.60400390625,59.63734436035156,,0,1.0,0.025467930361628532,980.0
0.01,,,,,,2499,,,,0.001,,,,
,20.0,1.0,0.22624287009239197,68.57539367675781,0.0891464352607727,2499,0.0,504.802001953125,11.711139678955078,,0,1.0,0.018647486343979836,980.0
0.01,,,,,,2500,,,,0.001,,,,
,20.0,1.0,0.4092000126838684,741.2303466796875,0.17609593272209167,2500,0.0,505.0,38.50273513793945,,0,1.0,0.021112972870469093,980.0
0.01,,,,,,2501,,,,0.001,,,,
,20.0,1.0,0.30133289098739624,19.409229278564453,0.09296587854623795,2501,0.0,505.197998046875,6.230445861816406,,0,1.0,0.024714138358831406,980.0
0.01,,,,,,2502,,,,0.001,,,,
,20.0,1.0,0.2617046535015106,1862.66259765625,0.09177263081073761,2502,0.0,505.39599609375,61.03544235229492,,0,1.0,0.02217698097229004,980.0
0.01,,,,,,2503,,,,0.001,,,,
,20.0,1.0,0.3850040137767792,36.093780517578125,0.1787576973438263,2503,0.0,505.593994140625,8.496326446533203,,0,1.0,0.028257420286536217,980.0
0.01,,,,,,2504,,,,0.001,,,,
,20.0,1.0,0.2734684348106384,0.04952555522322655,0.08346199989318848,2504,0.0,505.7919921875,0.3147238790988922,,0,1.0,0.025166217237710953,980.0
0.01,,,,,,2505,,,,0.001,,,,
,20.0,1.0,0.2755361795425415,12.051569938659668,0.10246478766202927,2505,0.0,505.989990234375,4.909494876861572,,0,1.0,0.02191634103655815,980.0
0.01,,,,,,2506,,,,0.001,,,,
,20.0,1.0,0.37334948778152466,3.0462393760681152,0.1476859450340271,2506,0.0,506.18798828125,2.468294620513916,,0,1.0,0.025309165939688683,980.0
0.01,,,,,,2507,,,,0.001,,,,
,20.0,1.0,0.3407462239265442,0.08148215711116791,0.18542271852493286,2507,0.0,506.385986328125,0.4036884307861328,,0,1.0,0.032737985253334045,980.0
0.01,,,,,,2508,,,,0.001,,,,
,20.0,1.0,0.1941593438386917,1236.0989990234375,0.05606288090348244,2508,0.0,506.5840148925781,49.7212028503418,,0,1.0,0.022024143487215042,980.0
0.01,,,,,,2509,,,,0.001,,,,
,20.0,1.0,0.3424279987812042,1473.0479736328125,0.16601672768592834,2509,0.0,506.7820129394531,54.277950286865234,,0,1.0,0.03117765486240387,980.0
0.01,,,,,,2510,,,,0.001,,,,
,20.0,1.0,0.23172105848789215,20.702564239501953,0.07115936279296875,2510,0.0,506.9800109863281,6.4346818923950195,,0,1.0,0.02057897485792637,980.0
0.01,,,,,,2511,,,,0.001,,,,
,20.0,1.0,0.23981685936450958,185.08807373046875,0.07310391962528229,2511,0.0,507.1780090332031,19.239961624145508,,0,1.0,0.019466251134872437,980.0
0.01,,,,,,2512,,,,0.001,,,,
,20.0,1.0,0.2565438151359558,7.372856616973877,0.09823057055473328,2512,0.0,507.3760070800781,3.840014696121216,,0,1.0,0.02190726064145565,980.0
0.01,,,,,,2513,,,,0.001,,,,
,20.0,1.0,0.3241972327232361,1666.0167236328125,0.11629006266593933,2513,0.0,507.5740051269531,57.72377014160156,,0,1.0,0.032495830208063126,980.0
0.01,,,,,,2514,,,,0.001,,,,
,20.0,1.0,0.2608712315559387,617.0756225585938,0.0917724147439003,2514,0.0,507.7720031738281,35.130489349365234,,0,1.0,0.022492382675409317,980.0
0.01,,,,,,2515,,,,0.001,,,,
,20.0,1.0,0.22843728959560394,19.99271583557129,0.06461633741855621,2515,0.0,507.9700012207031,6.323403835296631,,0,1.0,0.02159459888935089,980.0
0.01,,,,,,2516,,,,0.001,,,,
,20.0,1.0,0.36429929733276367,20.957958221435547,0.12670153379440308,2516,0.0,508.1679992675781,6.474250793457031,,0,1.0,0.02561051771044731,980.0
0.01,,,,,,2517,,,,0.001,,,,
,20.0,1.0,0.49561017751693726,2547.682373046875,0.19635920226573944,2517,0.0,508.3659973144531,71.38182067871094,,0,1.0,0.027189146727323532,980.0
0.01,,,,,,2518,,,,0.001,,,,
,20.0,1.0,0.26437434554100037,882.4945068359375,0.0912756621837616,2518,0.0,508.5639953613281,42.01177215576172,,0,1.0,0.02196403779089451,980.0
0.01,,,,,,2519,,,,0.001,,,,
,20.0,1.0,0.32276618480682373,0.888278603553772,0.11520408093929291,2519,0.0,508.7619934082031,1.3328754901885986,,0,1.0,0.022417930886149406,980.0
