train_params/lambda_sparsity,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,lr-Adam/geometry,train_params/lambda_orient,epoch,train/min_step,train/loss_orient,train/loss_opaque,train/max_step,step,train/loss_sds,train_params/lambda_opaque,train/grad_norm
,,0.001,,0.01,,,,,,,138,,,
1.0,0.407681941986084,,1.0,,37.32400131225586,0,20.0,0.07404635846614838,0.12963759899139404,980.0,138,599.2481689453125,0.0,34.61930465698242
,,0.001,,0.01,,,,,,,139,,,
1.0,0.4285750985145569,,1.0,,37.52199935913086,0,20.0,0.09354020655155182,0.10798801481723785,980.0,139,857.246826171875,0.0,41.40644454956055
,,0.001,,0.01,,,,,,,140,,,
1.0,0.2716551125049591,,1.0,,37.720001220703125,0,20.0,0.059435516595840454,0.06943179666996002,980.0,140,1257.048583984375,0.0,50.14077377319336
,,0.001,,0.01,,,,,,,141,,,
1.0,0.24275541305541992,,1.0,,37.917999267578125,0,20.0,0.0869583860039711,0.06220007687807083,980.0,141,884.4168701171875,0.0,42.0575065612793
,,0.001,,0.01,,,,,,,142,,,
1.0,0.6074289679527283,,1.0,,38.11600112915039,0,20.0,0.07033544778823853,0.17789722979068756,980.0,142,1290.855712890625,0.0,50.810543060302734
,,0.001,,0.01,,,,,,,143,,,
1.0,0.3054380416870117,,1.0,,38.31399917602539,0,20.0,0.0891694650053978,0.08311724662780762,980.0,143,1360.913330078125,0.0,52.17112731933594
,,0.001,,0.01,,,,,,,144,,,
1.0,0.30917105078697205,,1.0,,38.512001037597656,0,20.0,0.0731353759765625,0.08408346772193909,980.0,144,853.1488037109375,0.0,41.30735397338867
,,0.001,,0.01,,,,,,,145,,,
1.0,0.3398697078227997,,1.0,,38.709999084472656,0,20.0,0.09687580168247223,0.09643526375293732,980.0,145,590.2076416015625,0.0,34.357173919677734
,,0.001,,0.01,,,,,,,146,,,
1.0,0.3766605257987976,,1.0,,38.90800094604492,0,20.0,0.07950304448604584,0.09515896439552307,980.0,146,983.3685913085938,0.0,44.3479118347168
,,0.001,,0.01,,,,,,,147,,,
1.0,0.4493074417114258,,1.0,,39.10599899291992,0,20.0,0.09974920004606247,0.12044364959001541,980.0,147,950.8282470703125,0.0,43.60798645019531
,,0.001,,0.01,,,,,,,148,,,
1.0,0.35184264183044434,,1.0,,39.30400085449219,0,20.0,0.08413466811180115,0.08983936905860901,980.0,148,1397.7186279296875,0.0,52.871891021728516
,,0.001,,0.01,,,,,,,149,,,
1.0,0.4857490360736847,,1.0,,39.50199890136719,0,20.0,0.09692016243934631,0.1312728226184845,980.0,149,1193.177978515625,0.0,48.850341796875
,,0.001,,0.01,,,,,,,150,,,
1.0,0.4413331151008606,,1.0,,39.70000076293945,0,20.0,0.09263575822114944,0.10175133496522903,980.0,150,708.6455078125,0.0,37.64692687988281
,,0.001,,0.01,,,,,,,151,,,
1.0,0.5349994897842407,,1.0,,39.89799880981445,0,20.0,0.10639991611242294,0.1474827527999878,980.0,151,544.9828491210938,0.0,33.01462936401367
,,0.001,,0.01,,,,,,,152,,,
1.0,0.29655689001083374,,1.0,,40.09600067138672,0,20.0,0.10437086224555969,0.07119457423686981,980.0,152,432.0888671875,0.0,29.39689826965332
,,0.001,,0.01,,,,,,,153,,,
1.0,0.2583630681037903,,1.0,,40.29399871826172,0,20.0,0.10012298077344894,0.059432223439216614,980.0,153,1955.7275390625,0.0,62.541629791259766
,,0.001,,0.01,,,,,,,154,,,
1.0,0.4757493734359741,,1.0,,40.492000579833984,0,20.0,0.10642307996749878,0.12472489476203918,980.0,154,485.88238525390625,0.0,31.173141479492188
,,0.001,,0.01,,,,,,,155,,,
1.0,0.47170490026474,,1.0,,40.689998626708984,0,20.0,0.11800412833690643,0.10945995151996613,980.0,155,464.8631896972656,0.0,30.49141502380371
,,0.001,,0.01,,,,,,,156,,,
1.0,0.4263280928134918,,1.0,,40.88800048828125,0,20.0,0.10562778264284134,0.09410430490970612,980.0,156,979.1985473632812,0.0,44.253780364990234
,,0.001,,0.01,,,,,,,157,,,
1.0,0.3274592161178589,,1.0,,41.08599853515625,0,20.0,0.1043180599808693,0.08490949869155884,980.0,157,642.24169921875,0.0,35.839691162109375
,,0.001,,0.01,,,,,,,158,,,
1.0,0.3115791976451874,,1.0,,41.284000396728516,0,20.0,0.08124350756406784,0.07732734084129333,980.0,158,1248.422607421875,0.0,49.968441009521484
,,0.001,,0.01,,,,,,,159,,,
1.0,0.652042031288147,,1.0,,41.481998443603516,0,20.0,0.11140076071023941,0.12462732195854187,980.0,159,107.514404296875,0.0,14.663860321044922
,,0.001,,0.01,,,,,,,160,,,
1.0,0.3527562618255615,,1.0,,41.68000030517578,0,20.0,0.10204257071018219,0.09697923809289932,980.0,160,1242.897216796875,0.0,49.85774230957031
,,0.001,,0.01,,,,,,,161,,,
1.0,0.2714574933052063,,1.0,,41.87799835205078,0,20.0,0.10084603726863861,0.06086091324687004,980.0,161,1081.9083251953125,0.0,46.516841888427734
,,0.001,,0.01,,,,,,,162,,,
1.0,0.30631518363952637,,1.0,,42.07600021362305,0,20.0,0.09575416892766953,0.07121073454618454,980.0,162,1074.560546875,0.0,46.35861587524414
,,0.001,,0.01,,,,,,,163,,,
1.0,0.422696053981781,,1.0,,42.27399826049805,0,20.0,0.08957560360431671,0.10935384035110474,980.0,163,1169.1785888671875,0.0,48.356563568115234
,,0.001,,0.01,,,,,,,164,,,
1.0,0.3219543695449829,,1.0,,42.47200012207031,0,20.0,0.0957990288734436,0.07662089169025421,980.0,164,1257.3316650390625,0.0,50.146419525146484
,,0.001,,0.01,,,,,,,165,,,
1.0,0.42186403274536133,,1.0,,42.66999816894531,0,20.0,0.09621559083461761,0.10588240623474121,980.0,165,882.6241455078125,0.0,42.01485824584961
,,0.001,,0.01,,,,,,,166,,,
1.0,0.6191320419311523,,1.0,,42.86800003051758,0,20.0,0.11607449501752853,0.10797284543514252,980.0,166,528.48095703125,0.0,32.510948181152344
,,0.001,,0.01,,,,,,,167,,,
1.0,0.40931540727615356,,1.0,,43.066001892089844,0,20.0,0.1020500585436821,0.10178467631340027,980.0,167,607.50048828125,0.0,34.85686492919922
,,0.001,,0.01,,,,,,,168,,,
1.0,0.5254529714584351,,1.0,,43.263999938964844,0,20.0,0.09401751309633255,0.1063859686255455,980.0,168,2302.86962890625,0.0,67.8656005859375
,,0.001,,0.01,,,,,,,169,,,
1.0,0.32694947719573975,,1.0,,43.46200180053711,0,20.0,0.10213181376457214,0.07990803569555283,980.0,169,204.04534912109375,0.0,20.20125389099121
,,0.001,,0.01,,,,,,,170,,,
1.0,0.30421823263168335,,1.0,,43.65999984741211,0,20.0,0.08034181594848633,0.08081765472888947,980.0,170,231.26077270507812,0.0,21.50631332397461
,,0.001,,0.01,,,,,,,171,,,
1.0,0.3445752263069153,,1.0,,43.858001708984375,0,20.0,0.08881375938653946,0.09283551573753357,980.0,171,452.5345153808594,0.0,30.084365844726562
,,0.001,,0.01,,,,,,,172,,,
1.0,0.34910067915916443,,1.0,,44.055999755859375,0,20.0,0.09535668045282364,0.09064815938472748,980.0,172,426.40911865234375,0.0,29.203052520751953
,,0.001,,0.01,,,,,,,173,,,
1.0,0.478662371635437,,1.0,,44.25400161743164,0,20.0,0.10133907943964005,0.08781848847866058,980.0,173,2761.7646484375,0.0,74.32044982910156
,,0.001,,0.01,,,,,,,174,,,
1.0,0.5040829181671143,,1.0,,44.45199966430664,0,20.0,0.11844556033611298,0.11832422763109207,980.0,174,911.22607421875,0.0,42.690189361572266
,,0.001,,0.01,,,,,,,175,,,
1.0,0.4035146236419678,,1.0,,44.650001525878906,0,20.0,0.09720148891210556,0.09940201044082642,980.0,175,1243.85888671875,0.0,49.87702560424805
,,0.001,,0.01,,,,,,,176,,,
1.0,0.36327871680259705,,1.0,,44.847999572753906,0,20.0,0.1106671616435051,0.10457500070333481,980.0,176,493.27069091796875,0.0,31.409255981445312
,,0.001,,0.01,,,,,,,177,,,
1.0,0.3271278738975525,,1.0,,45.04600143432617,0,20.0,0.10143373161554337,0.09782706946134567,980.0,177,1420.2572021484375,0.0,53.296478271484375
,,0.001,,0.01,,,,,,,178,,,
1.0,0.5035592317581177,,1.0,,45.24399948120117,0,20.0,0.1136009618639946,0.11362311244010925,980.0,178,1338.275146484375,0.0,51.73538589477539
,,0.001,,0.01,,,,,,,179,,,
1.0,0.5145703554153442,,1.0,,45.44200134277344,0,20.0,0.1142655685544014,0.12697826325893402,980.0,179,1275.842529296875,0.0,50.51420593261719
,,0.001,,0.01,,,,,,,180,,,
1.0,0.3462526202201843,,1.0,,45.63999938964844,0,20.0,0.10843505710363388,0.10374867916107178,980.0,180,298.82421875,0.0,24.446849822998047
,,0.001,,0.01,,,,,,,181,,,
1.0,0.45866578817367554,,1.0,,45.8380012512207,0,20.0,0.1141754612326622,0.1304534524679184,980.0,181,957.231201171875,0.0,43.75457000732422
,,0.001,,0.01,,,,,,,182,,,
1.0,0.7387261986732483,,1.0,,46.0359992980957,0,20.0,0.10311662405729294,0.20858842134475708,980.0,182,1134.28369140625,0.0,47.629478454589844
,,0.001,,0.01,,,,,,,183,,,
1.0,0.353374183177948,,1.0,,46.23400115966797,0,20.0,0.10117276757955551,0.11412458121776581,980.0,183,656.6422729492188,0.0,36.2392692565918
,,0.001,,0.01,,,,,,,184,,,
1.0,0.607763946056366,,1.0,,46.43199920654297,0,20.0,0.0905093401670456,0.20565472543239594,980.0,184,950.1263427734375,0.0,43.591888427734375
,,0.001,,0.01,,,,,,,185,,,
1.0,0.29443544149398804,,1.0,,46.630001068115234,0,20.0,0.11776802688837051,0.07839959114789963,980.0,185,601.037841796875,0.0,34.670963287353516
,,0.001,,0.01,,,,,,,186,,,
1.0,0.34487420320510864,,1.0,,46.827999114990234,0,20.0,0.08806170523166656,0.1101481020450592,980.0,186,377.17742919921875,0.0,27.46552085876465
,,0.001,,0.01,,,,,,,187,,,
1.0,0.4308645725250244,,1.0,,47.0260009765625,0,20.0,0.1107272133231163,0.14299705624580383,980.0,187,983.083740234375,0.0,44.341487884521484
,,0.001,,0.01,,,,,,,188,,,
1.0,0.46791112422943115,,1.0,,47.2239990234375,0,20.0,0.09835103154182434,0.137284055352211,980.0,188,3443.63330078125,0.0,82.98955535888672
,,0.001,,0.01,,,,,,,189,,,
1.0,0.3958894610404968,,1.0,,47.422000885009766,0,20.0,0.10722057521343231,0.10631687939167023,980.0,189,816.5908203125,0.0,40.41264343261719
,,0.001,,0.01,,,,,,,190,,,
1.0,0.3773449659347534,,1.0,,47.619998931884766,0,20.0,0.09955853223800659,0.13584133982658386,980.0,190,1174.9239501953125,0.0,48.4752311706543
,,0.001,,0.01,,,,,,,191,,,
1.0,0.7608251571655273,,1.0,,47.81800079345703,0,20.0,0.11968158185482025,0.2152608036994934,980.0,191,876.8986206054688,0.0,41.878360748291016
,,0.001,,0.01,,,,,,,192,,,
1.0,0.5762643814086914,,1.0,,48.01599884033203,0,20.0,0.10216149687767029,0.23734495043754578,980.0,192,598.4268798828125,0.0,34.59557342529297
,,0.001,,0.01,,,,,,,193,,,
1.0,0.5092426538467407,,1.0,,48.2140007019043,0,20.0,0.08820638060569763,0.1885988712310791,980.0,193,213.75808715820312,0.0,20.676464080810547
,,0.001,,0.01,,,,,,,194,,,
1.0,0.3181362748146057,,1.0,,48.4119987487793,0,20.0,0.09820689260959625,0.10597415268421173,980.0,194,562.4392700195312,0.0,33.539207458496094
,,0.001,,0.01,,,,,,,195,,,
1.0,0.5463072061538696,,1.0,,48.61000061035156,0,20.0,0.0962410643696785,0.143328458070755,980.0,195,1365.8236083984375,0.0,52.26516342163086
,,0.001,,0.01,,,,,,,196,,,
1.0,0.234466552734375,,1.0,,48.80799865722656,0,20.0,0.09868820756673813,0.06952264159917831,980.0,196,647.0670166015625,0.0,35.97407531738281
,,0.001,,0.01,,,,,,,197,,,
1.0,0.29421037435531616,,1.0,,49.00600051879883,0,20.0,0.09940478205680847,0.0985594168305397,980.0,197,522.62939453125,0.0,32.33046340942383
,,0.001,,0.01,,,,,,,198,,,
1.0,0.31079548597335815,,1.0,,49.20399856567383,0,20.0,0.08456738293170929,0.0866599977016449,980.0,198,1166.08447265625,0.0,48.29253387451172
,,0.001,,0.01,,,,,,,199,,,
1.0,0.3988249897956848,,1.0,,49.402000427246094,0,20.0,0.08643841743469238,0.1249156966805458,980.0,199,610.7066650390625,0.0,34.94872283935547
,,0.001,,0.01,,,,,,,200,,,
1.0,0.45409253239631653,,1.0,,49.599998474121094,0,20.0,0.08548219501972198,0.14122027158737183,980.0,200,686.7789306640625,0.0,37.06154251098633
,,0.001,,0.01,,,,,,,201,,,
1.0,0.3833703100681305,,1.0,,49.79800033569336,0,20.0,0.08745332807302475,0.13447487354278564,980.0,201,881.2925415039062,0.0,41.983150482177734
,,0.001,,0.01,,,,,,,202,,,
1.0,0.363875150680542,,1.0,,49.99599838256836,0,20.0,0.07620470225811005,0.11832320690155029,980.0,202,3192.836181640625,0.0,79.910400390625
,,0.001,,0.01,,,,,,,203,,,
1.0,0.5425717830657959,,1.0,,50.194000244140625,0,20.0,0.09788724780082703,0.1978561282157898,980.0,203,925.7804565429688,0.0,43.02976608276367
,,0.001,,0.01,,,,,,,204,,,
1.0,0.32583683729171753,,1.0,,50.391998291015625,0,20.0,0.09748440980911255,0.10380671173334122,980.0,204,1390.823486328125,0.0,52.7413215637207
,,0.001,,0.01,,,,,,,205,,,
1.0,0.3181458115577698,,1.0,,50.59000015258789,0,20.0,0.08958547562360764,0.09689314663410187,980.0,205,953.0961303710938,0.0,43.65996170043945
,,0.001,,0.01,,,,,,,206,,,
1.0,0.41345107555389404,,1.0,,50.78799819946289,0,20.0,0.08384333550930023,0.13966184854507446,980.0,206,928.3843994140625,0.0,43.090240478515625
,,0.001,,0.01,,,,,,,207,,,
1.0,0.4543410539627075,,1.0,,50.986000061035156,0,20.0,0.11603690683841705,0.12215408682823181,980.0,207,1472.7923583984375,0.0,54.27324295043945
,,0.001,,0.01,,,,,,,208,,,
1.0,0.3895922899246216,,1.0,,51.183998107910156,0,20.0,0.10500986129045486,0.11398341506719589,980.0,208,550.640869140625,0.0,33.18556594848633
,,0.001,,0.01,,,,,,,209,,,
1.0,0.3492209315299988,,1.0,,51.38199996948242,0,20.0,0.09556867182254791,0.09587988257408142,980.0,209,1196.382568359375,0.0,48.915897369384766
,,0.001,,0.01,,,,,,,210,,,
1.0,0.35223937034606934,,1.0,,51.58000183105469,0,20.0,0.1024109348654747,0.10909511893987656,980.0,210,191.48646545410156,0.0,19.56969451904297
,,0.001,,0.01,,,,,,,211,,,
1.0,0.5625417232513428,,1.0,,51.77799987792969,0,20.0,0.10842528939247131,0.1746363639831543,980.0,211,696.3258056640625,0.0,37.3182487487793
,,0.001,,0.01,,,,,,,212,,,
1.0,0.42516952753067017,,1.0,,51.97600173950195,0,20.0,0.083335280418396,0.1295543909072876,980.0,212,563.7401733398438,0.0,33.577972412109375
,,0.001,,0.01,,,,,,,213,,,
1.0,0.40819352865219116,,1.0,,52.17399978637695,0,20.0,0.07382724434137344,0.11702324450016022,980.0,213,770.0745849609375,0.0,39.24473571777344
,,0.001,,0.01,,,,,,,214,,,
1.0,0.5236103534698486,,1.0,,52.37200164794922,0,20.0,0.0852765440940857,0.15272963047027588,980.0,214,917.6793212890625,0.0,42.841087341308594
,,0.001,,0.01,,,,,,,215,,,
1.0,0.45013874769210815,,1.0,,52.56999969482422,0,20.0,0.07873707264661789,0.10004498064517975,980.0,215,872.5118408203125,0.0,41.77347946166992
,,0.001,,0.01,,,,,,,216,,,
1.0,0.2612264156341553,,1.0,,52.768001556396484,0,20.0,0.07529445737600327,0.061713628470897675,980.0,216,292.2096252441406,0.0,24.174762725830078
,,0.001,,0.01,,,,,,,217,,,
1.0,0.5714861154556274,,1.0,,52.965999603271484,0,20.0,0.08242791146039963,0.1579890251159668,980.0,217,1627.416259765625,0.0,57.05113983154297
,,0.001,,0.01,,,,,,,218,,,
1.0,0.41060584783554077,,1.0,,53.16400146484375,0,20.0,0.07268201559782028,0.11955664306879044,980.0,218,2290.33544921875,0.0,67.68065643310547
,,0.001,,0.01,,,,,,,219,,,
1.0,0.3678363561630249,,1.0,,53.36199951171875,0,20.0,0.08626815676689148,0.10114073753356934,980.0,219,903.3775634765625,0.0,42.50593948364258
,,0.001,,0.01,,,,,,,220,,,
1.0,0.5498696565628052,,1.0,,53.560001373291016,0,20.0,0.08366278558969498,0.1609889566898346,980.0,220,1112.329833984375,0.0,47.166297912597656
,,0.001,,0.01,,,,,,,221,,,
1.0,0.2697488069534302,,1.0,,53.757999420166016,0,20.0,0.06904412806034088,0.06655724346637726,980.0,221,382.29229736328125,0.0,27.651123046875
,,0.001,,0.01,,,,,,,222,,,
1.0,0.4597925543785095,,1.0,,53.95600128173828,0,20.0,0.07506246119737625,0.1152961328625679,980.0,222,4655.55859375,0.0,96.49412536621094
,,0.001,,0.01,,,,,,,223,,,
1.0,0.44238924980163574,,1.0,,54.15399932861328,0,20.0,0.07205834984779358,0.11613523960113525,980.0,223,1364.6756591796875,0.0,52.243194580078125
,,0.001,,0.01,,,,,,,224,,,
1.0,0.4717104732990265,,1.0,,54.35200119018555,0,20.0,0.07804448902606964,0.135746031999588,980.0,224,1778.623779296875,0.0,59.64266586303711
,,0.001,,0.01,,,,,,,225,,,
1.0,0.48026183247566223,,1.0,,54.54999923706055,0,20.0,0.09207037091255188,0.07126879692077637,980.0,225,2042.45947265625,0.0,63.91337203979492
,,0.001,,0.01,,,,,,,226,,,
1.0,0.3527437448501587,,1.0,,54.74800109863281,0,20.0,0.08848556876182556,0.08034170418977737,980.0,226,135.3221435546875,0.0,16.451269149780273
,,0.001,,0.01,,,,,,,227,,,
1.0,0.3960629105567932,,1.0,,54.94599914550781,0,20.0,0.0825706496834755,0.09545564651489258,980.0,227,1319.98291015625,0.0,51.38059616088867
,,0.001,,0.01,,,,,,,228,,,
1.0,0.3825153112411499,,1.0,,55.14400100708008,0,20.0,0.09105418622493744,0.09316015988588333,980.0,228,1286.9381103515625,0.0,50.73338317871094
,,0.001,,0.01,,,,,,,229,,,
1.0,0.32009392976760864,,1.0,,55.34199905395508,0,20.0,0.08479096740484238,0.08076320588588715,980.0,229,101.9579849243164,0.0,14.279914855957031
,,0.001,,0.01,,,,,,,230,,,
1.0,0.515953540802002,,1.0,,55.540000915527344,0,20.0,0.10184744745492935,0.12322939187288284,980.0,230,519.80419921875,0.0,32.242958068847656
,,0.001,,0.01,,,,,,,231,,,
1.0,0.24270963668823242,,1.0,,55.737998962402344,0,20.0,0.08635041862726212,0.05602420121431351,980.0,231,77.56605529785156,0.0,12.455204010009766
,,0.001,,0.01,,,,,,,232,,,
1.0,0.36833658814430237,,1.0,,55.93600082397461,0,20.0,0.0768919363617897,0.1025203987956047,980.0,232,1681.806884765625,0.0,57.99666976928711
,,0.001,,0.01,,,,,,,233,,,
1.0,0.4466840326786041,,1.0,,56.13399887084961,0,20.0,0.08901535719633102,0.11378110945224762,980.0,233,223.28756713867188,0.0,21.13232421875
,,0.001,,0.01,,,,,,,234,,,
1.0,0.43097513914108276,,1.0,,56.332000732421875,0,20.0,0.0860043466091156,0.1031545028090477,980.0,234,2081.03369140625,0.0,64.51408386230469
,,0.001,,0.01,,,,,,,235,,,
1.0,0.5730732679367065,,1.0,,56.529998779296875,0,20.0,0.0862998217344284,0.13310325145721436,980.0,235,959.18115234375,0.0,43.79911422729492
,,0.001,,0.01,,,,,,,236,,,
1.0,0.38953667879104614,,1.0,,56.72800064086914,0,20.0,0.0984991267323494,0.10604149103164673,980.0,236,277.5361328125,0.0,23.55997085571289
,,0.001,,0.01,,,,,,,237,,,
1.0,0.7327247858047485,,1.0,,56.92599868774414,0,20.0,0.10277003049850464,0.132719486951828,980.0,237,1970.28857421875,0.0,62.774017333984375
,,0.001,,0.01,,,,,,,238,,,
1.0,0.5581955313682556,,1.0,,57.124000549316406,0,20.0,0.08568821847438812,0.12410802394151688,980.0,238,1888.752197265625,0.0,61.46140670776367
,,0.001,,0.01,,,,,,,239,,,
1.0,0.5328671932220459,,1.0,,57.321998596191406,0,20.0,0.09559214860200882,0.12078581750392914,980.0,239,676.631103515625,0.0,36.786712646484375
,,0.001,,0.01,,,,,,,240,,,
1.0,0.28597891330718994,,1.0,,57.52000045776367,0,20.0,0.09596630930900574,0.06016888841986656,980.0,240,325.26129150390625,0.0,25.50534439086914
,,0.001,,0.01,,,,,,,241,,,
1.0,0.36922523379325867,,1.0,,57.71799850463867,0,20.0,0.10076284408569336,0.06804690510034561,980.0,241,1797.89794921875,0.0,59.9649543762207
,,0.001,,0.01,,,,,,,242,,,
1.0,0.4200572967529297,,1.0,,57.91600036621094,0,20.0,0.08252763748168945,0.10044179856777191,980.0,242,776.6395263671875,0.0,39.41166305541992
,,0.001,,0.01,,,,,,,243,,,
1.0,0.39460042119026184,,1.0,,58.11399841308594,0,20.0,0.10125421732664108,0.09201875329017639,980.0,243,367.36846923828125,0.0,27.10603141784668
,,0.001,,0.01,,,,,,,244,,,
1.0,0.3164452910423279,,1.0,,58.3120002746582,0,20.0,0.08769690245389938,0.0716119036078453,980.0,244,608.5322265625,0.0,34.886451721191406
,,0.001,,0.01,,,,,,,245,,,
1.0,0.4258650839328766,,1.0,,58.5099983215332,0,20.0,0.07010818272829056,0.0918719619512558,980.0,245,1626.857421875,0.0,57.041343688964844
,,0.001,,0.01,,,,,,,246,,,
1.0,0.33461877703666687,,1.0,,58.70800018310547,0,20.0,0.07588861137628555,0.06480687856674194,980.0,246,499.22491455078125,0.0,31.598255157470703
,,0.001,,0.01,,,,,,,247,,,
1.0,0.5011428594589233,,1.0,,58.90599822998047,0,20.0,0.1034807562828064,0.1140172928571701,980.0,247,460.5712890625,0.0,30.350330352783203
,,0.001,,0.01,,,,,,,248,,,
1.0,0.46450603008270264,,1.0,,59.104000091552734,0,20.0,0.10382212698459625,0.11510682106018066,980.0,248,738.4192504882812,0.0,38.42965316772461
,,0.001,,0.01,,,,,,,249,,,
1.0,0.27312180399894714,,1.0,,59.301998138427734,0,20.0,0.09617940336465836,0.050766102969646454,980.0,249,1592.8995361328125,0.0,56.4428825378418
,,0.001,,0.01,,,,,,,250,,,
1.0,0.47265440225601196,,1.0,,59.5,0,20.0,0.10429035872220993,0.07192951440811157,980.0,250,351.586669921875,0.0,26.51741600036621
,,0.001,,0.01,,,,,,,251,,,
1.0,0.5901572704315186,,1.0,,59.698001861572266,0,20.0,0.11563003808259964,0.10145294666290283,980.0,251,531.5231323242188,0.0,32.60438919067383
,,0.001,,0.01,,,,,,,252,,,
1.0,0.4217436611652374,,1.0,,59.895999908447266,0,20.0,0.07262907177209854,0.09862761199474335,980.0,252,2186.83056640625,0.0,66.13365936279297
,,0.001,,0.01,,,,,,,253,,,
1.0,0.320148229598999,,1.0,,60.09400177001953,0,20.0,0.08857837319374084,0.06058577448129654,980.0,253,1844.947998046875,0.0,60.74451446533203
,,0.001,,0.01,,,,,,,254,,,
1.0,0.437102735042572,,1.0,,60.29199981689453,0,20.0,0.10076913982629776,0.10181882977485657,980.0,254,1409.78564453125,0.0,53.09963607788086
,,0.001,,0.01,,,,,,,255,,,
1.0,0.33668261766433716,,1.0,,60.4900016784668,0,20.0,0.07226765900850296,0.07431178539991379,980.0,255,1528.3084716796875,0.0,55.286678314208984
,,0.001,,0.01,,,,,,,256,,,
1.0,0.28361690044403076,,1.0,,60.6879997253418,0,20.0,0.0638248473405838,0.05874505639076233,980.0,256,1102.1639404296875,0.0,46.95027160644531
,,0.001,,0.01,,,,,,,257,,,
1.0,0.42671799659729004,,1.0,,60.88600158691406,0,20.0,0.06796837598085403,0.09053372591733932,980.0,257,1670.85302734375,0.0,57.807491302490234
,,0.001,,0.01,,,,,,,258,,,
1.0,0.3685469329357147,,1.0,,61.08399963378906,0,20.0,0.061049386858940125,0.08075791597366333,980.0,258,1057.589599609375,0.0,45.9910774230957
,,0.001,,0.01,,,,,,,259,,,
1.0,0.5791952610015869,,1.0,,61.28200149536133,0,20.0,0.0818932056427002,0.13634949922561646,980.0,259,1666.765380859375,0.0,57.73673629760742
,,0.001,,0.01,,,,,,,260,,,
1.0,0.5000280141830444,,1.0,,61.47999954223633,0,20.0,0.10991241037845612,0.09631176292896271,980.0,260,127.79864501953125,0.0,15.987410545349121
,,0.001,,0.01,,,,,,,261,,,
1.0,0.28152716159820557,,1.0,,61.678001403808594,0,20.0,0.07021956145763397,0.061189696192741394,980.0,261,1682.765625,0.0,58.01319885253906
,,0.001,,0.01,,,,,,,262,,,
1.0,0.37867510318756104,,1.0,,61.875999450683594,0,20.0,0.08638335019350052,0.08110151439905167,980.0,262,734.177734375,0.0,38.319129943847656
