step,train/grad_norm,train/max_step,lr-Adam,train_params/lambda_sds,train_params/lambda_normal_consistency,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
1418,64.85858917236328,500.0,,1.0,10000.0,2103.318115234375,0.022980963811278343,20.0,0
1419,,,0.01,,,,,,
1419,115.57129669189453,500.0,,1.0,10000.0,6678.3623046875,0.02299841307103634,20.0,0
1420,,,0.01,,,,,,
1420,29.21735382080078,500.0,,1.0,10000.0,426.826904296875,0.023015331476926804,20.0,0
1421,,,0.01,,,,,,
1421,62.90489196777344,500.0,,1.0,10000.0,1978.5126953125,0.023069385439157486,20.0,0
1422,,,0.01,,,,,,
1422,56.36387252807617,500.0,,1.0,10000.0,1588.443115234375,0.02304699830710888,20.0,0
1423,,,0.01,,,,,,
1423,254.86526489257812,500.0,,1.0,10000.0,32478.15234375,0.023054052144289017,20.0,0
1424,,,0.01,,,,,,
1424,236.3349151611328,500.0,,1.0,10000.0,27927.09765625,0.023061590269207954,20.0,0
1425,,,0.01,,,,,,
1425,371.90606689453125,500.0,,1.0,10000.0,69157.0625,0.02305912971496582,20.0,0
1426,,,0.01,,,,,,
1426,27.056116104125977,500.0,,1.0,10000.0,366.0166931152344,0.023054886609315872,20.0,0
1427,,,0.01,,,,,,
1427,229.79934692382812,500.0,,1.0,10000.0,26403.869140625,0.02305423468351364,20.0,0
1428,,,0.01,,,,,,
1428,126.57991790771484,500.0,,1.0,10000.0,8011.23828125,0.02305431105196476,20.0,0
1429,,,0.01,,,,,,
1429,240.14163208007812,500.0,,1.0,10000.0,28834.0,0.023055804893374443,20.0,0
1430,,,0.01,,,,,,
1430,7.337388515472412,500.0,,1.0,10000.0,26.918636322021484,0.023057864978909492,20.0,0
1431,,,0.01,,,,,,
1431,86.31163787841797,500.0,,1.0,10000.0,3724.848876953125,0.02306053228676319,20.0,0
1432,,,0.01,,,,,,
1432,13.490912437438965,500.0,,1.0,10000.0,91.00235748291016,0.023138336837291718,20.0,0
1433,,,0.01,,,,,,
1433,3.439084529876709,500.0,,1.0,10000.0,5.913651466369629,0.023062944412231445,20.0,0
1434,,,0.01,,,,,,
1434,241.20370483398438,500.0,,1.0,10000.0,29089.61328125,0.023061702027916908,20.0,0
1435,,,0.01,,,,,,
1435,159.77549743652344,500.0,,1.0,10000.0,12764.10546875,0.023059023544192314,20.0,0
1436,,,0.01,,,,,,
1436,18.548316955566406,500.0,,1.0,10000.0,172.02001953125,0.02304844744503498,20.0,0
1437,,,0.01,,,,,,
1437,190.67431640625,500.0,,1.0,10000.0,18178.34765625,0.023040296509861946,20.0,0
1438,,,0.01,,,,,,
1438,93.43397521972656,500.0,,1.0,10000.0,4364.9541015625,0.02302921563386917,20.0,0
1439,,,0.01,,,,,,
1439,343.64111328125,500.0,,1.0,10000.0,59044.609375,0.02302052266895771,20.0,0
1440,,,0.01,,,,,,
1440,24.118249893188477,500.0,,1.0,10000.0,290.844970703125,0.023015152662992477,20.0,0
1441,,,0.01,,,,,,
1441,253.14923095703125,500.0,,1.0,10000.0,32042.265625,0.023016294464468956,20.0,0
1442,,,0.01,,,,,,
1442,23.002742767333984,500.0,,1.0,10000.0,264.5630798339844,0.02301601506769657,20.0,0
1443,,,0.01,,,,,,
1443,297.9087219238281,500.0,,1.0,10000.0,44374.8046875,0.02310684509575367,20.0,0
1444,,,0.01,,,,,,
1444,323.3563537597656,500.0,,1.0,10000.0,52279.66015625,0.023017700761556625,20.0,0
1445,,,0.01,,,,,,
1445,3.2603697776794434,500.0,,1.0,10000.0,5.315005302429199,0.02318316325545311,20.0,0
1446,,,0.01,,,,,,
1446,5.694992542266846,500.0,,1.0,10000.0,16.216468811035156,0.023114260286092758,20.0,0
1447,,,0.01,,,,,,
1447,482.89544677734375,500.0,,1.0,10000.0,116594.0078125,0.023027796298265457,20.0,0
1448,,,0.01,,,,,,
1448,42.47150802612305,500.0,,1.0,10000.0,901.9144287109375,0.023027470335364342,20.0,0
1449,,,0.01,,,,,,
1449,264.03326416015625,500.0,,1.0,10000.0,34856.78125,0.023061450570821762,20.0,0
1450,,,0.01,,,,,,
1450,5.496782302856445,500.0,,1.0,10000.0,15.107308387756348,0.023038867861032486,20.0,0
1451,,,0.01,,,,,,
1451,33.14537048339844,500.0,,1.0,10000.0,549.3077392578125,0.02304166927933693,20.0,0
1452,,,0.01,,,,,,
1452,189.2444610595703,500.0,,1.0,10000.0,17906.734375,0.023041339591145515,20.0,0
1453,,,0.01,,,,,,
1453,43.0001335144043,500.0,,1.0,10000.0,924.5057983398438,0.023040318861603737,20.0,0
1454,,,0.01,,,,,,
1454,20.4538631439209,500.0,,1.0,10000.0,209.18026733398438,0.023067109286785126,20.0,0
1455,,,0.01,,,,,,
1455,314.294921875,500.0,,1.0,10000.0,49390.6484375,0.02303384803235531,20.0,0
1456,,,0.01,,,,,,
1456,10.683177947998047,500.0,,1.0,10000.0,57.06515121459961,0.023032095283269882,20.0,0
1457,,,0.01,,,,,,
1457,17.860429763793945,500.0,,1.0,10000.0,159.4974822998047,0.02303851954638958,20.0,0
1458,,,0.01,,,,,,
1458,240.87716674804688,500.0,,1.0,10000.0,29010.90625,0.023022206500172615,20.0,0
1459,,,0.01,,,,,,
1459,17.7106990814209,500.0,,1.0,10000.0,156.8344268798828,0.023017002269625664,20.0,0
1460,,,0.01,,,,,,
1460,244.66188049316406,500.0,,1.0,10000.0,29929.716796875,0.023014985024929047,20.0,0
1461,,,0.01,,,,,,
1461,220.67822265625,500.0,,1.0,10000.0,24349.4375,0.023012734949588776,20.0,0
1462,,,0.01,,,,,,
1462,163.11488342285156,500.0,,1.0,10000.0,13303.232421875,0.023089174181222916,20.0,0
1463,,,0.01,,,,,,
1463,40.045745849609375,500.0,,1.0,10000.0,801.8309326171875,0.023016566410660744,20.0,0
1464,,,0.01,,,,,,
1464,13.02613639831543,500.0,,1.0,10000.0,84.84011840820312,0.023115044459700584,20.0,0
1465,,,0.01,,,,,,
1465,66.37663269042969,500.0,,1.0,10000.0,2202.9287109375,0.023028235882520676,20.0,0
1466,,,0.01,,,,,,
1466,422.4858703613281,500.0,,1.0,10000.0,89247.15625,0.02303532510995865,20.0,0
1467,,,0.01,,,,,,
1467,324.3423767089844,500.0,,1.0,10000.0,52598.9921875,0.02303154021501541,20.0,0
1468,,,0.01,,,,,,
1468,291.2930908203125,500.0,,1.0,10000.0,42425.8359375,0.023030968382954597,20.0,0
1469,,,0.01,,,,,,
1469,329.6919250488281,500.0,,1.0,10000.0,54348.3828125,0.023028042167425156,20.0,0
1470,,,0.01,,,,,,
1470,48.62076187133789,500.0,,1.0,10000.0,1181.9892578125,0.023127403110265732,20.0,0
1471,,,0.01,,,,,,
1471,371.57098388671875,500.0,,1.0,10000.0,69032.5,0.023266147822141647,20.0,0
1472,,,0.01,,,,,,
1472,315.1884765625,500.0,,1.0,10000.0,49671.88671875,0.02334579825401306,20.0,0
1473,,,0.01,,,,,,
1473,10.060656547546387,500.0,,1.0,10000.0,50.60840606689453,0.02338281460106373,20.0,0
1474,,,0.01,,,,,,
1474,246.52049255371094,500.0,,1.0,10000.0,30386.17578125,0.02357184700667858,20.0,0
1475,,,0.01,,,,,,
1475,207.6029510498047,500.0,,1.0,10000.0,21549.4921875,0.023391084745526314,20.0,0
1476,,,0.01,,,,,,
1476,209.82846069335938,500.0,,1.0,10000.0,22013.990234375,0.023402966558933258,20.0,0
1477,,,0.01,,,,,,
1477,469.5574951171875,500.0,,1.0,10000.0,110242.1171875,0.023412927985191345,20.0,0
1478,,,0.01,,,,,,
1478,12.095309257507324,500.0,,1.0,10000.0,73.14825439453125,0.023424573242664337,20.0,0
1479,,,0.01,,,,,,
1479,167.71739196777344,500.0,,1.0,10000.0,14064.5625,0.02343473583459854,20.0,0
1480,,,0.01,,,,,,
1480,18.537057876586914,500.0,,1.0,10000.0,171.81124877929688,0.02344266138970852,20.0,0
1481,,,0.01,,,,,,
1481,195.9750518798828,500.0,,1.0,10000.0,19203.109375,0.023448733612895012,20.0,0
1482,,,0.01,,,,,,
1482,118.53665924072266,500.0,,1.0,10000.0,7025.46923828125,0.023452067747712135,20.0,0
1483,,,0.01,,,,,,
1483,54.367408752441406,500.0,,1.0,10000.0,1477.9075927734375,0.023542268201708794,20.0,0
1484,,,0.01,,,,,,
1484,204.91896057128906,500.0,,1.0,10000.0,20995.890625,0.023452097550034523,20.0,0
1485,,,0.01,,,,,,
1485,300.72467041015625,500.0,,1.0,10000.0,45217.6640625,0.023449551314115524,20.0,0
1486,,,0.01,,,,,,
1486,208.22457885742188,500.0,,1.0,10000.0,21678.740234375,0.0234458576887846,20.0,0
1487,,,0.01,,,,,,
1487,303.1904602050781,500.0,,1.0,10000.0,45962.2265625,0.02344069443643093,20.0,0
1488,,,0.01,,,,,,
1488,12.392768859863281,500.0,,1.0,10000.0,76.79035949707031,0.023430468514561653,20.0,0
1489,,,0.01,,,,,,
1489,35.74319076538086,500.0,,1.0,10000.0,638.787841796875,0.023426711559295654,20.0,0
1490,,,0.01,,,,,,
1490,360.330322265625,500.0,,1.0,10000.0,64918.97265625,0.02341778390109539,20.0,0
1491,,,0.01,,,,,,
1491,64.87210845947266,500.0,,1.0,10000.0,2104.1953125,0.023395545780658722,20.0,0
1492,,,0.01,,,,,,
1492,59.39701843261719,500.0,,1.0,10000.0,1764.0028076171875,0.023551631718873978,20.0,0
1493,,,0.01,,,,,,
1493,228.91146850585938,500.0,,1.0,10000.0,26200.23046875,0.023607583716511726,20.0,0
1494,,,0.01,,,,,,
1494,6.818120956420898,500.0,,1.0,10000.0,23.243385314941406,0.023587651550769806,20.0,0
1495,,,0.01,,,,,,
1495,88.16004180908203,500.0,,1.0,10000.0,3886.09619140625,0.023494241759181023,20.0,0
1496,,,0.01,,,,,,
1496,52.33058166503906,500.0,,1.0,10000.0,1369.244873046875,0.023476138710975647,20.0,0
1497,,,0.01,,,,,,
1497,251.43878173828125,500.0,,1.0,10000.0,31610.73046875,0.02345932461321354,20.0,0
1498,,,0.01,,,,,,
1498,374.03887939453125,500.0,,1.0,10000.0,69952.546875,0.02344045415520668,20.0,0
1499,,,0.01,,,,,,
1499,152.2618408203125,500.0,,1.0,10000.0,11591.833984375,0.02342291735112667,20.0,0
1500,,,0.01,,,,,,
1500,310.04510498046875,500.0,,1.0,10000.0,48063.98046875,0.02340848743915558,20.0,0
1501,,,0.01,,,,,,
1501,307.19866943359375,500.0,,1.0,10000.0,47185.5078125,0.02339971251785755,20.0,0
1502,,,0.01,,,,,,
1502,31.15320587158203,500.0,,1.0,10000.0,485.2611389160156,0.023391636088490486,20.0,0
1503,,,0.01,,,,,,
1503,151.2943878173828,500.0,,1.0,10000.0,11444.9970703125,0.02338503673672676,20.0,0
1504,,,0.01,,,,,,
1504,273.015869140625,500.0,,1.0,10000.0,37268.8359375,0.023379366844892502,20.0,0
1505,,,0.01,,,,,,
1505,20.602060317993164,500.0,,1.0,10000.0,212.2224578857422,0.023445000872015953,20.0,0
1506,,,0.01,,,,,,
1506,207.1869354248047,500.0,,1.0,10000.0,21463.2109375,0.023362653329968452,20.0,0
1507,,,0.01,,,,,,
1507,31.46116828918457,500.0,,1.0,10000.0,494.90252685546875,0.02335350774228573,20.0,0
1508,,,0.01,,,,,,
1508,323.4241027832031,500.0,,1.0,10000.0,52301.56640625,0.02334698662161827,20.0,0
1509,,,0.01,,,,,,
1509,100.21306610107422,500.0,,1.0,10000.0,5021.3291015625,0.023346122354269028,20.0,0
1510,,,0.01,,,,,,
1510,8.227383613586426,500.0,,1.0,10000.0,33.84491729736328,0.023203622549772263,20.0,0
1511,,,0.01,,,,,,
1511,3.368062734603882,500.0,,1.0,10000.0,5.671923637390137,0.02319985255599022,20.0,0
1512,,,0.01,,,,,,
1512,37.94092559814453,500.0,,1.0,10000.0,719.7569580078125,0.023195266723632812,20.0,0
1513,,,0.01,,,,,,
1513,22.237518310546875,500.0,,1.0,10000.0,247.25360107421875,0.023207180202007294,20.0,0
1514,,,0.01,,,,,,
1514,34.371315002441406,500.0,,1.0,10000.0,590.693603515625,0.02326096035540104,20.0,0
1515,,,0.01,,,,,,
1515,209.0697479248047,500.0,,1.0,10000.0,21855.080078125,0.023175960406661034,20.0,0
1516,,,0.01,,,,,,
1516,38.41651153564453,500.0,,1.0,10000.0,737.9142456054688,0.02316332794725895,20.0,0
1517,,,0.01,,,,,,
1517,183.6481170654297,500.0,,1.0,10000.0,16863.314453125,0.023152729496359825,20.0,0
1518,,,0.01,,,,,,
1518,226.936279296875,500.0,,1.0,10000.0,25750.037109375,0.023217929527163506,20.0,0
1519,,,0.01,,,,,,
1519,100.89210510253906,500.0,,1.0,10000.0,5089.6083984375,0.02312445268034935,20.0,0
1520,,,0.01,,,,,,
1520,88.63909912109375,500.0,,1.0,10000.0,3928.44482421875,0.023273184895515442,20.0,0
1521,,,0.01,,,,,,
1521,384.9351501464844,500.0,,1.0,10000.0,74087.53125,0.023085743188858032,20.0,0
1522,,,0.01,,,,,,
1522,44.00372314453125,500.0,,1.0,10000.0,968.1638793945312,0.02306097187101841,20.0,0
1523,,,0.01,,,,,,
1523,25.175825119018555,500.0,,1.0,10000.0,316.91107177734375,0.023035891354084015,20.0,0
1524,,,0.01,,,,,,
1524,5.132555961608887,500.0,,1.0,10000.0,13.171564102172852,0.023011043667793274,20.0,0
1525,,,0.01,,,,,,
1525,25.496360778808594,500.0,,1.0,10000.0,325.0322265625,0.022986991330981255,20.0,0
1526,,,0.01,,,,,,
1526,330.2713928222656,500.0,,1.0,10000.0,54539.59375,0.02296670340001583,20.0,0
1527,,,0.01,,,,,,
1527,193.0593719482422,500.0,,1.0,10000.0,18635.9609375,0.022937923669815063,20.0,0
1528,,,0.01,,,,,,
1528,34.42728805541992,500.0,,1.0,10000.0,592.6190185546875,0.02291172929108143,20.0,0
1529,,,0.01,,,,,,
1529,66.86829376220703,500.0,,1.0,10000.0,2235.6845703125,0.022885099053382874,20.0,0
1530,,,0.01,,,,,,
1530,29.6616268157959,500.0,,1.0,10000.0,439.90606689453125,0.022853054106235504,20.0,0
1531,,,0.01,,,,,,
1531,34.11799240112305,500.0,,1.0,10000.0,582.0186767578125,0.022898582741618156,20.0,0
1532,,,0.01,,,,,,
1532,322.6240234375,500.0,,1.0,10000.0,52043.1328125,0.022800084203481674,20.0,0
1533,,,0.01,,,,,,
1533,147.8425750732422,500.0,,1.0,10000.0,10928.7138671875,0.02277904376387596,20.0,0
1534,,,0.01,,,,,,
1534,8.700687408447266,500.0,,1.0,10000.0,37.850982666015625,0.022765634581446648,20.0,0
1535,,,0.01,,,,,,
1535,7.7330803871154785,500.0,,1.0,10000.0,29.900264739990234,0.022755514830350876,20.0,0
1536,,,0.01,,,,,,
1536,379.1208190917969,500.0,,1.0,10000.0,71866.296875,0.022747620940208435,20.0,0
1537,,,0.01,,,,,,
1537,56.325096130371094,500.0,,1.0,10000.0,1586.25830078125,0.022740112617611885,20.0,0
1538,,,0.01,,,,,,
1538,6.546500205993652,500.0,,1.0,10000.0,21.428333282470703,0.02274339087307453,20.0,0
1539,,,0.01,,,,,,
1539,52.2819709777832,500.0,,1.0,10000.0,1366.702392578125,0.022727368399500847,20.0,0
1540,,,0.01,,,,,,
1540,77.5264663696289,500.0,,1.0,10000.0,3005.176513671875,0.02272099070250988,20.0,0
1541,,,0.01,,,,,,
1541,139.3618927001953,500.0,,1.0,10000.0,9710.869140625,0.022713033482432365,20.0,0
1542,,,0.01,,,,,,
1542,182.38490295410156,500.0,,1.0,10000.0,16632.126953125,0.022702893242239952,20.0,0
1543,,,0.01,,,,,,
1543,111.88501739501953,500.0,,1.0,10000.0,6259.12890625,0.022693246603012085,20.0,0
1544,,,0.01,,,,,,
1544,38.30974197387695,500.0,,1.0,10000.0,733.8181762695312,0.022685647010803223,20.0,0
1545,,,0.01,,,,,,
1545,264.905517578125,500.0,,1.0,10000.0,35087.46875,0.022681420668959618,20.0,0
1546,,,0.01,,,,,,
1546,7.295270919799805,500.0,,1.0,10000.0,26.610488891601562,0.02274996228516102,20.0,0
1547,,,0.01,,,,,,
1547,177.20440673828125,500.0,,1.0,10000.0,15700.7001953125,0.022668270394206047,20.0,0
1548,,,0.01,,,,,,
1548,111.31163024902344,500.0,,1.0,10000.0,6195.13916015625,0.02265879139304161,20.0,0
1549,,,0.01,,,,,,
1549,35.38450241088867,500.0,,1.0,10000.0,626.031494140625,0.022653022781014442,20.0,0
1550,,,0.01,,,,,,
1550,70.57481384277344,500.0,,1.0,10000.0,2490.402099609375,0.02264704927802086,20.0,0
1551,,,0.01,,,,,,
1551,177.62623596191406,500.0,,1.0,10000.0,15775.5400390625,0.0226398017257452,20.0,0
1552,,,0.01,,,,,,
1552,179.9780731201172,500.0,,1.0,10000.0,16196.0546875,0.02263539656996727,20.0,0
1553,,,0.01,,,,,,
1553,8.870872497558594,500.0,,1.0,10000.0,39.346187591552734,0.022704213857650757,20.0,0
1554,,,0.01,,,,,,
1554,158.0992889404297,500.0,,1.0,10000.0,12497.693359375,0.022622689604759216,20.0,0
1555,,,0.01,,,,,,
1555,257.6603698730469,500.0,,1.0,10000.0,33194.4296875,0.02261771261692047,20.0,0
1556,,,0.01,,,,,,
1556,119.84439086914062,500.0,,1.0,10000.0,7181.3388671875,0.022612281143665314,20.0,0
1557,,,0.01,,,,,,
1557,158.5928955078125,500.0,,1.0,10000.0,12575.8525390625,0.02260766550898552,20.0,0
1558,,,0.01,,,,,,
1558,58.826446533203125,500.0,,1.0,10000.0,1730.2755126953125,0.022604437544941902,20.0,0
1559,,,0.01,,,,,,
1559,223.57489013671875,500.0,,1.0,10000.0,24992.8671875,0.022601159289479256,20.0,0
1560,,,0.01,,,,,,
1560,117.53131103515625,500.0,,1.0,10000.0,6906.8046875,0.022595185786485672,20.0,0
1561,,,0.01,,,,,,
1561,82.82125091552734,500.0,,1.0,10000.0,3429.6796875,0.02258891984820366,20.0,0
1562,,,0.01,,,,,,
1562,10.931410789489746,500.0,,1.0,10000.0,59.74787139892578,0.02258540876209736,20.0,0
1563,,,0.01,,,,,,
1563,221.3572235107422,500.0,,1.0,10000.0,24499.51171875,0.022578954696655273,20.0,0
1564,,,0.01,,,,,,
1564,229.20553588867188,500.0,,1.0,10000.0,26267.58984375,0.022584108635783195,20.0,0
1565,,,0.01,,,,,,
1565,374.4771423339844,500.0,,1.0,10000.0,70116.578125,0.022563159465789795,20.0,0
1566,,,0.01,,,,,,
1566,145.47483825683594,500.0,,1.0,10000.0,10581.4638671875,0.022548960521817207,20.0,0
1567,,,0.01,,,,,,
1567,5.627069473266602,500.0,,1.0,10000.0,15.831954956054688,0.02254507504403591,20.0,0
1568,,,0.01,,,,,,
1568,44.60862350463867,500.0,,1.0,10000.0,994.9647216796875,0.022538328543305397,20.0,0
1569,,,0.01,,,,,,
1569,438.9579772949219,500.0,,1.0,10000.0,96342.046875,0.02254551462829113,20.0,0
1570,,,0.01,,,,,,
1570,34.39924621582031,500.0,,1.0,10000.0,591.6541137695312,0.02265085093677044,20.0,0
1571,,,0.01,,,,,,
1571,85.0284652709961,500.0,,1.0,10000.0,3614.920166015625,0.022662898525595665,20.0,0
1572,,,0.01,,,,,,
1572,20.671817779541016,500.0,,1.0,10000.0,213.66201782226562,0.022585906088352203,20.0,0
1573,,,0.01,,,,,,
1573,9.86031723022461,500.0,,1.0,10000.0,48.61293029785156,0.022599728778004646,20.0,0
1574,,,0.01,,,,,,
1574,257.8270263671875,500.0,,1.0,10000.0,33237.390625,0.022612139582633972,20.0,0
1575,,,0.01,,,,,,
1575,114.7342529296875,500.0,,1.0,10000.0,6581.974609375,0.022619998082518578,20.0,0
1576,,,0.01,,,,,,
1576,76.37335968017578,500.0,,1.0,10000.0,2916.44482421875,0.022620752453804016,20.0,0
1577,,,0.01,,,,,,
1577,13.307931900024414,500.0,,1.0,10000.0,88.55052947998047,0.022622697055339813,20.0,0
1578,,,0.01,,,,,,
1578,41.411441802978516,500.0,,1.0,10000.0,857.4537353515625,0.022661147639155388,20.0,0
1579,,,0.01,,,,,,
1579,79.41874694824219,500.0,,1.0,10000.0,3153.668701171875,0.02269410900771618,20.0,0
1580,,,0.01,,,,,,
1580,40.67487335205078,500.0,,1.0,10000.0,827.22265625,0.022770985960960388,20.0,0
1581,,,0.01,,,,,,
1581,2.9281997680664062,500.0,,1.0,10000.0,4.287177562713623,0.02260836400091648,20.0,0
1582,,,0.01,,,,,,
1582,88.89134216308594,500.0,,1.0,10000.0,3950.835693359375,0.02260119654238224,20.0,0
1583,,,0.01,,,,,,
1583,111.99115753173828,500.0,,1.0,10000.0,6271.009765625,0.02259424515068531,20.0,0
1584,,,0.01,,,,,,
1584,179.06732177734375,500.0,,1.0,10000.0,16032.552734375,0.022585436701774597,20.0,0
1585,,,0.01,,,,,,
1585,90.40872192382812,500.0,,1.0,10000.0,4086.86865234375,0.02265028841793537,20.0,0
1586,,,0.01,,,,,,
1586,210.32022094726562,500.0,,1.0,10000.0,22117.296875,0.02256613038480282,20.0,0
1587,,,0.01,,,,,,
1587,10.446588516235352,500.0,,1.0,10000.0,54.56561279296875,0.022550826892256737,20.0,0
1588,,,0.01,,,,,,
1588,138.6957244873047,500.0,,1.0,10000.0,9618.25,0.02253657951951027,20.0,0
1589,,,0.01,,,,,,
1589,197.6236114501953,500.0,,1.0,10000.0,19527.544921875,0.022587893530726433,20.0,0
1590,,,0.01,,,,,,
1590,36.83425521850586,500.0,,1.0,10000.0,678.3812255859375,0.022505931556224823,20.0,0
1591,,,0.01,,,,,,
1591,8.39946460723877,500.0,,1.0,10000.0,35.27550506591797,0.022540003061294556,20.0,0
1592,,,0.01,,,,,,
1592,51.79558181762695,500.0,,1.0,10000.0,1341.39111328125,0.022493019700050354,20.0,0
1593,,,0.01,,,,,,
1593,33.57136535644531,500.0,,1.0,10000.0,563.518310546875,0.022481003776192665,20.0,0
1594,,,0.01,,,,,,
1594,401.9117431640625,500.0,,1.0,10000.0,80766.515625,0.022559620440006256,20.0,0
1595,,,0.01,,,,,,
1595,61.20639419555664,500.0,,1.0,10000.0,1873.111328125,0.022458655759692192,20.0,0
1596,,,0.01,,,,,,
1596,166.74024963378906,500.0,,1.0,10000.0,13901.1533203125,0.022445332258939743,20.0,0
1597,,,0.01,,,,,,
1597,117.89775085449219,500.0,,1.0,10000.0,6949.939453125,0.022433023899793625,20.0,0
1598,,,0.01,,,,,,
1598,284.09393310546875,500.0,,1.0,10000.0,40354.6796875,0.022428330034017563,20.0,0
1599,,,0.01,,,,,,
1599,256.68145751953125,500.0,,1.0,10000.0,32942.68359375,0.02241913415491581,20.0,0
1600,,,0.01,,,,,,
1600,299.0887145996094,500.0,,1.0,10000.0,44727.03125,0.022578535601496696,20.0,0
1601,,,0.01,,,,,,
1601,298.7059631347656,500.0,,1.0,10000.0,44612.62890625,0.022402692586183548,20.0,0
1602,,,0.01,,,,,,
1602,150.1028594970703,500.0,,1.0,10000.0,11265.43359375,0.02239784598350525,20.0,0
1603,,,0.01,,,,,,
1603,199.89199829101562,500.0,,1.0,10000.0,19978.40234375,0.02239636704325676,20.0,0
1604,,,0.01,,,,,,
1604,4.8332905769348145,500.0,,1.0,10000.0,11.680349349975586,0.022398415952920914,20.0,0
1605,,,0.01,,,,,,
1605,88.4571533203125,500.0,,1.0,10000.0,3912.333740234375,0.022404994815587997,20.0,0
1606,,,0.01,,,,,,
1606,349.9083557128906,500.0,,1.0,10000.0,61217.93359375,0.02250334806740284,20.0,0
1607,,,0.01,,,,,,
1607,14.865250587463379,500.0,,1.0,10000.0,110.48784637451172,0.022423045709729195,20.0,0
1608,,,0.01,,,,,,
1608,170.36627197265625,500.0,,1.0,10000.0,14512.33203125,0.02245296724140644,20.0,0
1609,,,0.01,,,,,,
1609,70.24190521240234,500.0,,1.0,10000.0,2466.96240234375,0.022438894957304,20.0,0
1610,,,0.01,,,,,,
1610,32.72314453125,500.0,,1.0,10000.0,535.4020385742188,0.02244526334106922,20.0,0
1611,,,0.01,,,,,,
1611,26.365020751953125,500.0,,1.0,10000.0,347.55718994140625,0.02245112508535385,20.0,0
1612,,,0.01,,,,,,
1612,156.5856170654297,500.0,,1.0,10000.0,12259.52734375,0.022454170510172844,20.0,0
1613,,,0.01,,,,,,
1613,159.9304962158203,500.0,,1.0,10000.0,12788.880859375,0.022454608231782913,20.0,0
1614,,,0.01,,,,,,
1614,183.77523803710938,500.0,,1.0,10000.0,16886.669921875,0.02245805598795414,20.0,0
1615,,,0.01,,,,,,
1615,83.59477233886719,500.0,,1.0,10000.0,3494.04296875,0.022592036053538322,20.0,0
1616,,,0.01,,,,,,
1616,216.66806030273438,500.0,,1.0,10000.0,23472.5234375,0.022488698363304138,20.0,0
1617,,,0.01,,,,,,
1617,75.19630432128906,500.0,,1.0,10000.0,2827.2421875,0.0225885771214962,20.0,0
1618,,,0.01,,,,,,
1618,64.13041687011719,500.0,,1.0,10000.0,2056.35498046875,0.02254154533147812,20.0,0
1619,,,0.01,,,,,,
1619,196.13372802734375,500.0,,1.0,10000.0,19234.220703125,0.02257542498409748,20.0,0
1620,,,0.01,,,,,,
1620,87.609130859375,500.0,,1.0,10000.0,3837.68017578125,0.022602442651987076,20.0,0
1621,,,0.01,,,,,,
1621,381.7850341796875,500.0,,1.0,10000.0,72879.90625,0.02263139933347702,20.0,0
1622,,,0.01,,,,,,
1622,24.107690811157227,500.0,,1.0,10000.0,290.59039306640625,0.022653305903077126,20.0,0
1623,,,0.01,,,,,,
1623,188.8970489501953,500.0,,1.0,10000.0,17841.046875,0.022675206884741783,20.0,0
1624,,,0.01,,,,,,
1624,34.73345184326172,500.0,,1.0,10000.0,603.206298828125,0.022688202559947968,20.0,0
1625,,,0.01,,,,,,
1625,112.56977081298828,500.0,,1.0,10000.0,6335.97705078125,0.02269931510090828,20.0,0
1626,,,0.01,,,,,,
1626,94.4373779296875,500.0,,1.0,10000.0,4459.208984375,0.022707346826791763,20.0,0
1627,,,0.01,,,,,,
1627,68.68502044677734,500.0,,1.0,10000.0,2358.81591796875,0.02271309494972229,20.0,0
1628,,,0.01,,,,,,
1628,49.231685638427734,500.0,,1.0,10000.0,1211.87939453125,0.022811058908700943,20.0,0
