lr-Adam/geometry.feature_network,train_params/lambda_3d_sd,train_params/lambda_rgb,train/loss_rgb,train/min_step,trian/loss_normal_smoothness_2d,train_params/lambda_sd,train_params/lambda_mask,lr-Adam/geometry.density_network,train_params/lambda_orient,lr-Adam/geometry.encoding,train/max_step,train_params/lambda_sparsity,train_params/lambda_opaque,train/loss_mask,step,train/loss_sd,train/loss_sd_3d,train/max_step_3d,train_params/lambda_normal_smoothness_2d,train/grad_norm_3d,epoch,train/loss_sparsity,train/loss_opaque,train/grad_norm,train/min_step_3d
,1.0,1000.0,0.00280640902929008,200.0,0.003048154292628169,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010999285615980625,2555,14413.8984375,99.80705261230469,600.0,1000.0,14.128485679626465,0,0.3768025040626526,0.04565036669373512,169.78750610351562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2556,,,,,,,,,,
,1.0,1000.0,0.00281223701313138,200.0,0.002901095896959305,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010923047550022602,2556,1271.85888671875,63.46391296386719,600.0,1000.0,11.26622486114502,0,0.37610918283462524,0.03644060343503952,50.43528366088867,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2557,,,,,,,,,,
,1.0,1000.0,0.0028251721523702145,200.0,0.0036732498556375504,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010876824147999287,2557,1733.3018798828125,43.19906234741211,600.0,1000.0,9.295059204101562,0,0.41837191581726074,0.03833601251244545,58.877872467041016,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2558,,,,,,,,,,
,1.0,1000.0,0.002820027992129326,200.0,0.00469017680734396,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010825248435139656,2558,32202.244140625,41.991241455078125,600.0,1000.0,9.164196014404297,0,0.44572386145591736,0.03392912447452545,253.7803955078125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2559,,,,,,,,,,
,1.0,1000.0,0.0028241551481187344,200.0,0.003653346560895443,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010789480060338974,2559,3066.2568359375,38.13322830200195,600.0,1000.0,8.73306655883789,0,0.41163405776023865,0.041052281856536865,78.31037139892578,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2560,,,,,,,,,,
,1.0,1000.0,0.0028148721903562546,200.0,0.003599605755880475,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010739671997725964,2560,9309.029296875,61.78660583496094,600.0,1000.0,11.116349220275879,0,0.39600855112075806,0.042962104082107544,136.44801330566406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2561,,,,,,,,,,
,1.0,1000.0,0.0028028010856360197,200.0,0.0034045306965708733,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010750255547463894,2561,3598.9130859375,135.632568359375,600.0,1000.0,16.470129013061523,0,0.37379029393196106,0.04111574962735176,84.84000396728516,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2562,,,,,,,,,,
,1.0,1000.0,0.0027953553944826126,200.0,0.004403939936310053,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01070441398769617,2562,1328.52099609375,83.04307556152344,600.0,1000.0,12.887441635131836,0,0.3921909034252167,0.037493981420993805,51.546504974365234,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2563,,,,,,,,,,
,1.0,1000.0,0.0027803750708699226,200.0,0.0028153404127806425,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010739228688180447,2563,2110.59033203125,84.59725189208984,600.0,1000.0,13.007478713989258,0,0.40447211265563965,0.03536112606525421,64.97061157226562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2564,,,,,,,,,,
,1.0,1000.0,0.0027655567973852158,200.0,0.0037188311107456684,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010722176171839237,2564,7399.3974609375,150.59756469726562,600.0,1000.0,17.3549747467041,0,0.4524739384651184,0.03827161714434624,121.65029907226562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2565,,,,,,,,,,
,1.0,1000.0,0.0027523660100996494,200.0,0.0045464676804840565,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01066369004547596,2565,8471.5439453125,49.28581237792969,600.0,1000.0,9.928324699401855,0,0.4288908541202545,0.03746376186609268,130.16561889648438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2566,,,,,,,,,,
,1.0,1000.0,0.00275277066975832,200.0,0.003962827380746603,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010648021474480629,2566,3724.5888671875,65.15728759765625,600.0,1000.0,11.41554069519043,0,0.4145685136318207,0.041020721197128296,86.3086166381836,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2567,,,,,,,,,,
,1.0,1000.0,0.0027544996701180935,200.0,0.0048355963081121445,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010695606470108032,2567,12245.392578125,119.90446472167969,600.0,1000.0,15.48576545715332,0,0.42775264382362366,0.028586097061634064,156.4953155517578,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2568,,,,,,,,,,
,1.0,1000.0,0.0027445023879408836,200.0,0.004540417343378067,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010681849904358387,2568,1239.8089599609375,59.824642181396484,600.0,1000.0,10.938430786132812,0,0.43221086263656616,0.03452764451503754,49.79576110839844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2569,,,,,,,,,,
,1.0,1000.0,0.002737988717854023,200.0,0.005092722363770008,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01072859950363636,2569,10627.5869140625,29.557634353637695,600.0,1000.0,7.688645362854004,0,0.4707624912261963,0.0337676927447319,145.79153442382812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2570,,,,,,,,,,
,1.0,1000.0,0.0027305083349347115,200.0,0.002888824325054884,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010735321789979935,2570,18427.4140625,79.3536605834961,600.0,1000.0,12.597908973693848,0,0.3862016797065735,0.03740878030657768,191.9761199951172,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2571,,,,,,,,,,
,1.0,1000.0,0.002728162333369255,200.0,0.002847562078386545,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01076056994497776,2571,539.2551879882812,87.02827453613281,600.0,1000.0,13.193049430847168,0,0.40521255135536194,0.03912520408630371,32.84068298339844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2572,,,,,,,,,,
,1.0,1000.0,0.002720002783462405,200.0,0.0027111272793263197,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010766354389488697,2572,1095.00244140625,47.54773712158203,600.0,1000.0,9.751690864562988,0,0.4008032977581024,0.038207996636629105,46.797489166259766,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2573,,,,,,,,,,
,1.0,1000.0,0.0027201983612030745,200.0,0.0041322847828269005,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010772069916129112,2573,20189.646484375,50.38500213623047,600.0,1000.0,10.038426399230957,0,0.4080648124217987,0.03968386724591255,200.9459991455078,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2574,,,,,,,,,,
,1.0,1000.0,0.00272471085190773,200.0,0.0055604055523872375,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0108052808791399,2574,19326.712890625,191.739501953125,600.0,1000.0,19.58262062072754,0,0.49480146169662476,0.03295794129371643,196.60475158691406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2575,,,,,,,,,,
,1.0,1000.0,0.0027412984054535627,200.0,0.004980870522558689,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010761374607682228,2575,9395.7841796875,41.69633483886719,600.0,1000.0,9.1319580078125,0,0.4819502830505371,0.035025663673877716,137.08233642578125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2576,,,,,,,,,,
,1.0,1000.0,0.0027609854005277157,200.0,0.002739129588007927,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010724302381277084,2576,9065.9677734375,49.909698486328125,600.0,1000.0,9.990965843200684,0,0.3896045684814453,0.0369260273873806,134.65487670898438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2577,,,,,,,,,,
,1.0,1000.0,0.0027634992729872465,200.0,0.004884152207523584,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010630235075950623,2577,23846.9765625,21.850637435913086,600.0,1000.0,6.61069393157959,0,0.42681553959846497,0.03703524172306061,218.3894500732422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2578,,,,,,,,,,
,1.0,1000.0,0.0027736593037843704,200.0,0.0074534653685987,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010567061603069305,2578,35633.0703125,154.24456787109375,600.0,1000.0,17.563858032226562,0,0.5179680585861206,0.028649773448705673,266.9571838378906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2579,,,,,,,,,,
,1.0,1000.0,0.0027793417684733868,200.0,0.005029498599469662,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010517673566937447,2579,3195.9560546875,88.15251922607422,600.0,1000.0,13.27799129486084,0,0.4300345182418823,0.026602990925312042,79.9494400024414,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2580,,,,,,,,,,
,1.0,1000.0,0.002789584919810295,200.0,0.004901462234556675,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01046445406973362,2580,5848.6962890625,30.23908805847168,600.0,1000.0,7.776771545410156,0,0.492008239030838,0.04076320305466652,108.15447998046875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2581,,,,,,,,,,
,1.0,1000.0,0.0027916166000068188,200.0,0.004422470927238464,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010401836596429348,2581,26665.83203125,33.135162353515625,600.0,1000.0,8.140658378601074,0,0.42697873711586,0.02573174051940441,230.93649291992188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2582,,,,,,,,,,
,1.0,1000.0,0.002797778695821762,200.0,0.0035656376276165247,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010330358520150185,2582,12610.0478515625,52.990684509277344,600.0,1000.0,10.29472541809082,0,0.3633059859275818,0.037600234150886536,158.80836486816406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2583,,,,,,,,,,
,1.0,1000.0,0.002799303736537695,200.0,0.0038152995985001326,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010311680845916271,2583,10210.4091796875,112.37483978271484,600.0,1000.0,14.991653442382812,0,0.39756786823272705,0.03555712848901749,142.90142822265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2584,,,,,,,,,,
,1.0,1000.0,0.0028006609063595533,200.0,0.004099756479263306,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010265707038342953,2584,7586.302734375,53.050411224365234,600.0,1000.0,10.300525665283203,0,0.4105776250362396,0.03840711712837219,123.1771240234375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2585,,,,,,,,,,
,1.0,1000.0,0.002825998468324542,200.0,0.005390039645135403,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01026327908039093,2585,19560.39453125,104.64458465576172,600.0,1000.0,14.466830253601074,0,0.4613230228424072,0.031499698758125305,197.78976440429688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2586,,,,,,,,,,
,1.0,1000.0,0.002835670253261924,200.0,0.002875804901123047,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010271781124174595,2586,9727.263671875,13.371853828430176,600.0,1000.0,5.171432018280029,0,0.3912327289581299,0.03653948754072189,139.4794921875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2587,,,,,,,,,,
,1.0,1000.0,0.0028441722970455885,200.0,0.0038155794609338045,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01021108403801918,2587,10315.68359375,49.17980194091797,600.0,1000.0,9.917641639709473,0,0.4118676483631134,0.03063724935054779,143.63623046875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2588,,,,,,,,,,
,1.0,1000.0,0.0028420337475836277,200.0,0.004261982627213001,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0102317426353693,2588,4029.125732421875,22.468425750732422,600.0,1000.0,6.703495979309082,0,0.41788870096206665,0.043509431183338165,89.76776123046875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2589,,,,,,,,,,
,1.0,1000.0,0.0028452796395868063,200.0,0.00789958517998457,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010218657553195953,2589,28504.203125,275.22308349609375,600.0,1000.0,23.461589813232422,0,0.5121379494667053,0.025591954588890076,238.7643280029297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2590,,,,,,,,,,
,1.0,1000.0,0.0028367440681904554,200.0,0.004484816454350948,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010272208601236343,2590,12289.2421875,94.17147827148438,600.0,1000.0,13.723809242248535,0,0.4229861795902252,0.025933288037776947,156.7752685546875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2591,,,,,,,,,,
,1.0,1000.0,0.0028408176731318235,200.0,0.003298706142231822,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010284164920449257,2591,1216.4263916015625,15.036701202392578,600.0,1000.0,5.483922004699707,0,0.4053962230682373,0.0318833664059639,49.32395935058594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2592,,,,,,,,,,
,1.0,1000.0,0.0028513798024505377,200.0,0.005209050141274929,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010338131338357925,2592,9543.119140625,72.63394165039062,600.0,1000.0,12.052712440490723,0,0.4680124819278717,0.03543312847614288,138.15293884277344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2593,,,,,,,,,,
,1.0,1000.0,0.0028527225367724895,200.0,0.0048128352500498295,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010360616259276867,2593,12009.599609375,78.29232788085938,600.0,1000.0,12.51338005065918,0,0.44286829233169556,0.0324992872774601,154.98129272460938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2594,,,,,,,,,,
,1.0,1000.0,0.0028492535930126905,200.0,0.004480868577957153,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010381126776337624,2594,2979.289794921875,81.32978820800781,600.0,1000.0,12.753806114196777,0,0.40306124091148376,0.04338357225060463,77.19183349609375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2595,,,,,,,,,,
,1.0,1000.0,0.0028575246687978506,200.0,0.004281858913600445,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010395374149084091,2595,8260.1728515625,23.67428207397461,600.0,1000.0,6.88102912902832,0,0.41616466641426086,0.027830086648464203,128.531494140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2596,,,,,,,,,,
,1.0,1000.0,0.0028628562577068806,200.0,0.005142583977431059,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010415824130177498,2596,16664.51953125,48.39282989501953,600.0,1000.0,9.837970733642578,0,0.46331343054771423,0.034609392285346985,182.5624237060547,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2597,,,,,,,,,,
,1.0,1000.0,0.0028532291762530804,200.0,0.006936534307897091,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01043810322880745,2597,17735.85546875,48.24091339111328,600.0,1000.0,9.822516441345215,0,0.5095635652542114,0.02854616567492485,188.33935546875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2598,,,,,,,,,,
,1.0,1000.0,0.002854424063116312,200.0,0.0033633126877248287,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010484673082828522,2598,14759.6650390625,39.415252685546875,600.0,1000.0,8.878654479980469,0,0.3979666233062744,0.039379436522722244,171.81190490722656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2599,,,,,,,,,,
,1.0,1000.0,0.002859565196558833,200.0,0.005568912252783775,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010513972491025925,2599,12423.4189453125,80.6124267578125,600.0,1000.0,12.69743537902832,0,0.47876477241516113,0.030958987772464752,157.62879943847656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2600,,,,,,,,,,
,1.0,1000.0,0.0028544485103338957,200.0,0.003963002469390631,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010567615740001202,2600,7130.9560546875,40.44878387451172,600.0,1000.0,8.994307518005371,0,0.42885246872901917,0.03285975009202957,119.42324829101562,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2601,,,,,,,,,,
,1.0,1000.0,0.0028424595948308706,200.0,0.004751642234623432,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010646422393620014,2601,7138.134765625,49.86868667602539,600.0,1000.0,9.986860275268555,0,0.4239242970943451,0.03626744821667671,119.48334503173828,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2602,,,,,,,,,,
,1.0,1000.0,0.002837307285517454,200.0,0.003948864992707968,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010630739852786064,2602,3624.478271484375,93.91545104980469,600.0,1000.0,13.705141067504883,0,0.4063015878200531,0.0386384017765522,85.14080047607422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2603,,,,,,,,,,
,1.0,1000.0,0.0028318073600530624,200.0,0.0042033810168504715,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01062759943306446,2603,2966.77294921875,52.79313659667969,600.0,1000.0,10.275518417358398,0,0.41034284234046936,0.03642994165420532,77.02951049804688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2604,,,,,,,,,,
,1.0,1000.0,0.0028329435735940933,200.0,0.007012450136244297,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010661544278264046,2604,20973.033203125,221.1599884033203,600.0,1000.0,21.031404495239258,0,0.4922166168689728,0.026640500873327255,204.80740356445312,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2605,,,,,,,,,,
,1.0,1000.0,0.0028297302778810263,200.0,0.004345042631030083,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010638645850121975,2605,13145.75,22.354822158813477,600.0,1000.0,6.686527252197266,0,0.4163375198841095,0.03546260669827461,162.14654541015625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2606,,,,,,,,,,
,1.0,1000.0,0.0028458512388169765,200.0,0.003629859536886215,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01067204400897026,2606,27675.65625,51.63819885253906,600.0,1000.0,10.16249942779541,0,0.3848806619644165,0.0396338626742363,235.2686004638672,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2607,,,,,,,,,,
,1.0,1000.0,0.002847677795216441,200.0,0.004755106288939714,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01068366039544344,2607,4460.39697265625,122.34114074707031,600.0,1000.0,15.64232349395752,0,0.44610488414764404,0.03329823911190033,94.449951171875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2608,,,,,,,,,,
,1.0,1000.0,0.0028609249275177717,200.0,0.0035156947560608387,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010676510632038116,2608,2996.232666015625,145.24732971191406,600.0,1000.0,17.043903350830078,0,0.4092823266983032,0.0357309989631176,77.41101837158203,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2609,,,,,,,,,,
,1.0,1000.0,0.0028885051142424345,200.0,0.004721210338175297,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010694191791117191,2609,9701.685546875,137.64593505859375,600.0,1000.0,16.591922760009766,0,0.4327242970466614,0.031719885766506195,139.29598999023438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2610,,,,,,,,,,
,1.0,1000.0,0.002910778857767582,200.0,0.0041071707382798195,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010639866814017296,2610,26570.04296875,20.60887908935547,600.0,1000.0,6.420105934143066,0,0.41892021894454956,0.037296734750270844,230.52133178710938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2611,,,,,,,,,,
,1.0,1000.0,0.0029518487863242626,200.0,0.0045960149727761745,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010652691125869751,2611,18616.53515625,60.430999755859375,600.0,1000.0,10.993725776672363,0,0.42139291763305664,0.02550371363759041,192.95872497558594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2612,,,,,,,,,,
,1.0,1000.0,0.0029757260344922543,200.0,0.0058303894475102425,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01062554307281971,2612,25617.87890625,50.84552764892578,600.0,1000.0,10.084197998046875,0,0.4917900860309601,0.03403415158390999,226.35316467285156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2613,,,,,,,,,,
,1.0,1000.0,0.0030017029494047165,200.0,0.003844143357127905,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010658854618668556,2613,2741.68994140625,145.83529663085938,600.0,1000.0,17.078365325927734,0,0.4082421660423279,0.03861919790506363,74.04985046386719,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2614,,,,,,,,,,
,1.0,1000.0,0.003030831692740321,200.0,0.0074653043411672115,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010619714856147766,2614,9307.333984375,147.89471435546875,600.0,1000.0,17.198530197143555,0,0.5174976587295532,0.027521654963493347,136.43557739257812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2615,,,,,,,,,,
,1.0,1000.0,0.0030401665717363358,200.0,0.0041961586102843285,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010645645670592785,2615,28900.9609375,54.061744689941406,600.0,1000.0,10.398244857788086,0,0.4130594730377197,0.034021519124507904,240.42030334472656,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2616,,,,,,,,,,
,1.0,1000.0,0.003036829410120845,200.0,0.0040278020314872265,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01056322269141674,2616,6931.1044921875,91.6907730102539,600.0,1000.0,13.54184341430664,0,0.43345052003860474,0.03574696183204651,117.73788452148438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2617,,,,,,,,,,
,1.0,1000.0,0.0030402056872844696,200.0,0.005479387007653713,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01050465926527977,2617,1150.6834716796875,58.77422332763672,600.0,1000.0,10.841976165771484,0,0.4734496772289276,0.02819902077317238,47.972564697265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2618,,,,,,,,,,
,1.0,1000.0,0.0030295762699097395,200.0,0.004847139585763216,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010485268197953701,2618,56104.0234375,48.64607238769531,600.0,1000.0,9.863677978515625,0,0.4374282658100128,0.027094442397356033,334.9747009277344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2619,,,,,,,,,,
,1.0,1000.0,0.0030290335416793823,200.0,0.003006584942340851,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010416422970592976,2619,16336.66796875,48.40882873535156,600.0,1000.0,9.83959674835205,0,0.3965230882167816,0.03489616513252258,180.75767517089844,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2620,,,,,,,,,,
,1.0,1000.0,0.0030266630928963423,200.0,0.0036497360561043024,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010428869165480137,2620,8540.712890625,53.385982513427734,600.0,1000.0,10.333051681518555,0,0.4120881259441376,0.03261347860097885,130.6959228515625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2621,,,,,,,,,,
,1.0,1000.0,0.0030114403925836086,200.0,0.004557376261800528,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010371497832238674,2621,1283.8079833984375,52.28649139404297,600.0,1000.0,10.226093292236328,0,0.41846343874931335,0.02486693486571312,50.67164993286133,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2622,,,,,,,,,,
,1.0,1000.0,0.0030116892885416746,200.0,0.005418856628239155,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0103888139128685,2622,15592.7109375,79.68555450439453,600.0,1000.0,12.624226570129395,0,0.45579108595848083,0.03104749321937561,176.5939483642578,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2623,,,,,,,,,,
,1.0,1000.0,0.0030049120541661978,200.0,0.007535974495112896,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010355416685342789,2623,22476.060546875,43.98471450805664,600.0,1000.0,9.379201889038086,0,0.49337512254714966,0.025313161313533783,212.0191650390625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,2624,,,,,,,,,,
