lr-Adam,train_params/lambda_normal_consistency,train/loss_normal_consistency,train/max_step,train/loss_mask,train/max_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train/grad_norm_3d,train_params/lambda_rgb,step,train/loss_rgb,train_params/lambda_sd,train/grad_norm,train/loss_sd_3d,train/loss_sd,train_params/lambda_laplacian_smoothness,train/min_step,train/min_step_3d,epoch
,1000.0,0.01427073497325182,600.0,0.12660494446754456,600.0,1.0,100.0,9.758451461791992,1000.0,2202,0.01407209038734436,0.02500000037252903,94.20023345947266,47.61368179321289,4436.84130859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2203,,,,,,,,,
,1000.0,0.014268183149397373,600.0,0.12643617391586304,600.0,1.0,100.0,7.910125732421875,1000.0,2203,0.01406327448785305,0.02500000037252903,83.1339111328125,31.285043716430664,3455.623779296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2204,,,,,,,,,
,1000.0,0.014265468344092369,600.0,0.12625481188297272,600.0,1.0,100.0,12.64898681640625,1000.0,2204,0.014046190306544304,0.02500000037252903,236.6821746826172,79.99842834472656,28009.2265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2205,,,,,,,,,
,1000.0,0.014262714423239231,600.0,0.12633787095546722,600.0,1.0,100.0,9.899829864501953,1000.0,2205,0.014036878943443298,0.02500000037252903,126.23973846435547,49.003318786621094,7968.2353515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2206,,,,,,,,,
,1000.0,0.014259971678256989,600.0,0.12630735337734222,600.0,1.0,100.0,11.377372741699219,1000.0,2206,0.014026413671672344,0.02500000037252903,144.0101318359375,64.72230529785156,10369.458984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2207,,,,,,,,,
,1000.0,0.014257158152759075,600.0,0.12627077102661133,600.0,1.0,100.0,11.57625961303711,1000.0,2207,0.014016561210155487,0.02500000037252903,134.79391479492188,67.00489807128906,9084.69921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2208,,,,,,,,,
,1000.0,0.014254100620746613,600.0,0.1263851523399353,600.0,1.0,100.0,10.932342529296875,1000.0,2208,0.014007959514856339,0.02500000037252903,307.80645751953125,59.758052825927734,47372.40234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2209,,,,,,,,,
,1000.0,0.014251171611249447,600.0,0.1264238804578781,600.0,1.0,100.0,11.63025951385498,1000.0,2209,0.014000775292515755,0.02500000037252903,95.40396118164062,67.63147735595703,4550.9580078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2210,,,,,,,,,
,1000.0,0.01424804050475359,600.0,0.12646374106407166,600.0,1.0,100.0,7.002986907958984,1000.0,2210,0.013993218541145325,0.02500000037252903,202.73985290527344,24.520912170410156,20551.72265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2211,,,,,,,,,
,1000.0,0.014244883321225643,600.0,0.12638622522354126,600.0,1.0,100.0,9.844374656677246,1000.0,2211,0.013977302238345146,0.02500000037252903,142.15936279296875,48.45585632324219,10104.642578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2212,,,,,,,,,
,1000.0,0.014241648837924004,600.0,0.12638701498508453,600.0,1.0,100.0,24.496065139770508,1000.0,2212,0.013965588063001633,0.02500000037252903,113.84143829345703,300.02862548828125,6479.9365234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2213,,,,,,,,,
,1000.0,0.014238596893846989,600.0,0.12638215720653534,600.0,1.0,100.0,5.880154609680176,1000.0,2213,0.013982358388602734,0.02500000037252903,86.65055084228516,17.288108825683594,3754.15869140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2214,,,,,,,,,
,1000.0,0.014235583133995533,600.0,0.1264721155166626,600.0,1.0,100.0,4.486579418182373,1000.0,2214,0.014000716619193554,0.02500000037252903,207.12210083007812,10.064698219299316,21449.78125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2215,,,,,,,,,
,1000.0,0.014232541434466839,600.0,0.12635451555252075,600.0,1.0,100.0,4.513600826263428,1000.0,2215,0.014011086896061897,0.02500000037252903,141.1730194091797,10.186296463012695,9964.91015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2216,,,,,,,,,
,1000.0,0.014229347929358482,600.0,0.12634697556495667,600.0,1.0,100.0,5.269736289978027,1000.0,2216,0.01401960663497448,0.02500000037252903,220.68165588378906,13.885061264038086,24350.197265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2217,,,,,,,,,
,1000.0,0.014226220548152924,600.0,0.12630605697631836,600.0,1.0,100.0,18.983871459960938,1000.0,2217,0.014024647884070873,0.02500000037252903,199.60671997070312,180.19369506835938,19921.421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2218,,,,,,,,,
,1000.0,0.01422310434281826,600.0,0.12626130878925323,600.0,1.0,100.0,5.186741828918457,1000.0,2218,0.014038617722690105,0.02500000037252903,78.43901824951172,13.45114517211914,3076.33984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2219,,,,,,,,,
,1000.0,0.014219952747225761,600.0,0.12624254822731018,600.0,1.0,100.0,7.307456016540527,1000.0,2219,0.014045771211385727,0.02500000037252903,198.52362060546875,26.69945526123047,19705.8125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2220,,,,,,,,,
,1000.0,0.014216800220310688,600.0,0.12627528607845306,600.0,1.0,100.0,14.56657886505127,1000.0,2220,0.0140461390838027,0.02500000037252903,192.0808868408203,106.09261322021484,18447.533203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2221,,,,,,,,,
,1000.0,0.014214021153748035,600.0,0.1262252926826477,600.0,1.0,100.0,6.8804931640625,1000.0,2221,0.014041678979992867,0.02500000037252903,177.60545349121094,23.67059326171875,15771.8505859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2222,,,,,,,,,
,1000.0,0.014211257919669151,600.0,0.12619183957576752,600.0,1.0,100.0,10.070120811462402,1000.0,2222,0.01403479278087616,0.02500000037252903,196.18800354003906,50.70366668701172,19244.8671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2223,,,,,,,,,
,1000.0,0.014208570122718811,600.0,0.12615227699279785,600.0,1.0,100.0,6.5401611328125,1000.0,2223,0.014028145000338554,0.02500000037252903,236.71209716796875,21.386852264404297,28016.30859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2224,,,,,,,,,
,1000.0,0.01420584600418806,600.0,0.1261526644229889,600.0,1.0,100.0,9.432416915893555,1000.0,2224,0.014022196643054485,0.02500000037252903,115.50274658203125,44.485252380371094,6670.4423828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2225,,,,,,,,,
,1000.0,0.014203016646206379,600.0,0.12615716457366943,600.0,1.0,100.0,13.003228187561035,1000.0,2225,0.014011573046445847,0.02500000037252903,123.48873901367188,84.54197692871094,7624.73388671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2226,,,,,,,,,
,1000.0,0.014200259000062943,600.0,0.1261494755744934,600.0,1.0,100.0,14.362072944641113,1000.0,2226,0.014001665636897087,0.02500000037252903,156.89122009277344,103.13456726074219,12307.427734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2227,,,,,,,,,
,1000.0,0.014197664335370064,600.0,0.1261824071407318,600.0,1.0,100.0,8.340957641601562,1000.0,2227,0.013997314497828484,0.02500000037252903,234.3697509765625,34.78578567504883,27464.58984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2228,,,,,,,,,
,1000.0,0.01419499609619379,600.0,0.1261678785085678,600.0,1.0,100.0,8.99659252166748,1000.0,2228,0.013986289501190186,0.02500000037252903,74.9800796508789,40.46933364868164,2811.00634765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2229,,,,,,,,,
,1000.0,0.014192194677889347,600.0,0.12601932883262634,600.0,1.0,100.0,5.992083549499512,1000.0,2229,0.013971502892673016,0.02500000037252903,115.98804473876953,17.952533721923828,6726.61328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2230,,,,,,,,,
,1000.0,0.014189417473971844,600.0,0.12607844173908234,600.0,1.0,100.0,11.599529266357422,1000.0,2230,0.013960495591163635,0.02500000037252903,182.1604461669922,67.27455139160156,16591.212890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2231,,,,,,,,,
,1000.0,0.014186740852892399,600.0,0.12603893876075745,600.0,1.0,100.0,9.889131546020508,1000.0,2231,0.013951588422060013,0.02500000037252903,201.93792724609375,48.8974609375,20389.462890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2232,,,,,,,,,
,1000.0,0.014184151776134968,600.0,0.1260087788105011,600.0,1.0,100.0,11.208828926086426,1000.0,2232,0.01394275575876236,0.02500000037252903,66.72119903564453,62.81892395019531,2225.859130859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2233,,,,,,,,,
,1000.0,0.014181617647409439,600.0,0.1260501593351364,600.0,1.0,100.0,13.64979362487793,1000.0,2233,0.01394062489271164,0.02500000037252903,184.536376953125,93.15843200683594,17026.8359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2234,,,,,,,,,
,1000.0,0.014179005287587643,600.0,0.12600669264793396,600.0,1.0,100.0,7.973349571228027,1000.0,2234,0.013935593888163567,0.02500000037252903,185.10813903808594,31.787155151367188,17132.51171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2235,,,,,,,,,
,1000.0,0.014176339842379093,600.0,0.1259639859199524,600.0,1.0,100.0,3.983727216720581,1000.0,2235,0.01392875425517559,0.02500000037252903,142.14874267578125,7.935041427612305,10103.1328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2236,,,,,,,,,
,1000.0,0.014173535630106926,600.0,0.1259760856628418,600.0,1.0,100.0,10.837743759155273,1000.0,2236,0.013916954398155212,0.02500000037252903,68.05213928222656,58.72835159301758,2315.546630859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2237,,,,,,,,,
,1000.0,0.014170884154736996,600.0,0.12609392404556274,600.0,1.0,100.0,11.973533630371094,1000.0,2237,0.013906469568610191,0.02500000037252903,100.36531829833984,71.68275451660156,5036.5986328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2238,,,,,,,,,
,1000.0,0.014168242923915386,600.0,0.1261691153049469,600.0,1.0,100.0,11.702349662780762,1000.0,2238,0.013894694857299328,0.02500000037252903,193.76953125,68.47248840332031,18773.31640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2239,,,,,,,,,
,1000.0,0.0141655458137393,600.0,0.12612095475196838,600.0,1.0,100.0,15.681331634521484,1000.0,2239,0.013877810910344124,0.02500000037252903,154.49331665039062,122.95208740234375,11934.091796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2240,,,,,,,,,
,1000.0,0.014162804931402206,600.0,0.12616166472434998,600.0,1.0,100.0,15.776627540588379,1000.0,2240,0.013871794566512108,0.02500000037252903,192.392822265625,124.45098876953125,18507.5,0.0,200.0,200.0,0
0.001,,,,,,,,,,2241,,,,,,,,,
,1000.0,0.014159748330712318,600.0,0.12616515159606934,600.0,1.0,100.0,11.799238204956055,1000.0,2241,0.013864897191524506,0.02500000037252903,140.9147491455078,69.61100006103516,9928.4833984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2242,,,,,,,,,
,1000.0,0.014156604185700417,600.0,0.12621286511421204,600.0,1.0,100.0,10.536864280700684,1000.0,2242,0.01386944204568863,0.02500000037252903,228.25352478027344,55.512752532958984,26049.8359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2243,,,,,,,,,
,1000.0,0.014153417199850082,600.0,0.1262149214744568,600.0,1.0,100.0,17.277931213378906,1000.0,2243,0.013865400105714798,0.02500000037252903,188.51133728027344,149.26344299316406,17768.26171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2244,,,,,,,,,
,1000.0,0.014150131493806839,600.0,0.12625178694725037,600.0,1.0,100.0,10.395703315734863,1000.0,2244,0.013872588984668255,0.02500000037252903,198.55227661132812,54.03532409667969,19711.50390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2245,,,,,,,,,
,1000.0,0.014146688394248486,600.0,0.12624752521514893,600.0,1.0,100.0,10.898710250854492,1000.0,2245,0.013880318962037563,0.02500000037252903,81.47792053222656,59.39094161987305,3319.3251953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2246,,,,,,,,,
,1000.0,0.014143157750368118,600.0,0.12637078762054443,600.0,1.0,100.0,12.185628890991211,1000.0,2246,0.0138934925198555,0.02500000037252903,62.96598815917969,74.24476623535156,1982.35791015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2247,,,,,,,,,
,1000.0,0.014139650389552116,600.0,0.12620121240615845,600.0,1.0,100.0,15.161170959472656,1000.0,2247,0.01389759685844183,0.02500000037252903,129.64239501953125,114.93055725097656,8403.5751953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2248,,,,,,,,,
,1000.0,0.014135915786027908,600.0,0.12627795338630676,600.0,1.0,100.0,4.900882720947266,1000.0,2248,0.013909511268138885,0.02500000037252903,135.5011444091797,12.009326934814453,9180.279296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2249,,,,,,,,,
,1000.0,0.014132136479020119,600.0,0.12632349133491516,600.0,1.0,100.0,17.607959747314453,1000.0,2249,0.013919351622462273,0.02500000037252903,152.2413787841797,155.0201416015625,11588.7177734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2250,,,,,,,,,
,1000.0,0.014128562994301319,600.0,0.12641076743602753,600.0,1.0,100.0,10.705504417419434,1000.0,2250,0.013938765041530132,0.02500000037252903,93.5749282836914,57.30390930175781,4378.1337890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2251,,,,,,,,,
,1000.0,0.014124981127679348,600.0,0.12652191519737244,600.0,1.0,100.0,16.50372886657715,1000.0,2251,0.013949578627943993,0.02500000037252903,51.21019744873047,136.18650817871094,1311.2421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2252,,,,,,,,,
,1000.0,0.014121373184025288,600.0,0.12652723491191864,600.0,1.0,100.0,9.405599594116211,1000.0,2252,0.013967171311378479,0.02500000037252903,216.38600158691406,44.23265075683594,23411.44921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2253,,,,,,,,,
,1000.0,0.014117797836661339,600.0,0.12640362977981567,600.0,1.0,100.0,10.068024635314941,1000.0,2253,0.013967100530862808,0.02500000037252903,214.43807983398438,50.68256759643555,22991.845703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2254,,,,,,,,,
,1000.0,0.014114299789071083,600.0,0.12635841965675354,600.0,1.0,100.0,9.26347541809082,1000.0,2254,0.013971615582704544,0.02500000037252903,200.5464324951172,42.90599060058594,20109.435546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2255,,,,,,,,,
,1000.0,0.01411097589880228,600.0,0.12638211250305176,600.0,1.0,100.0,17.882856369018555,1000.0,2255,0.013981960713863373,0.02500000037252903,180.47308349609375,159.89828491210938,16285.2666015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2256,,,,,,,,,
,1000.0,0.014107621274888515,600.0,0.1264161765575409,600.0,1.0,100.0,4.919112205505371,1000.0,2256,0.014001313596963882,0.02500000037252903,237.28965759277344,12.098833084106445,28153.19140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2257,,,,,,,,,
,1000.0,0.014104252681136131,600.0,0.12652449309825897,600.0,1.0,100.0,15.852601051330566,1000.0,2257,0.014019956812262535,0.02500000037252903,267.307861328125,125.65248107910156,35726.74609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2258,,,,,,,,,
,1000.0,0.014101127162575722,600.0,0.1265152096748352,600.0,1.0,100.0,6.64790153503418,1000.0,2258,0.01404357235878706,0.02500000037252903,71.06875610351562,22.09729766845703,2525.3837890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2259,,,,,,,,,
,1000.0,0.014097926206886768,600.0,0.12658816576004028,600.0,1.0,100.0,9.520467758178711,1000.0,2259,0.01406550407409668,0.02500000037252903,167.7751007080078,45.31965255737305,14074.2421875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2260,,,,,,,,,
,1000.0,0.014094711281359196,600.0,0.1265886425971985,600.0,1.0,100.0,12.328689575195312,1000.0,2260,0.014087818562984467,0.02500000037252903,189.033935546875,75.998291015625,17866.9140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2261,,,,,,,,,
,1000.0,0.01409145537763834,600.0,0.12646527588367462,600.0,1.0,100.0,7.24454927444458,1000.0,2261,0.014101898297667503,0.02500000037252903,79.8670883178711,26.241744995117188,3189.3759765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2262,,,,,,,,,
,1000.0,0.014088137075304985,600.0,0.12637856602668762,600.0,1.0,100.0,12.804537773132324,1000.0,2262,0.014115221798419952,0.02500000037252903,120.6406478881836,81.97808837890625,7277.0830078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2263,,,,,,,,,
,1000.0,0.014084851369261742,600.0,0.1265190839767456,600.0,1.0,100.0,15.183557510375977,1000.0,2263,0.01413737516850233,0.02500000037252903,220.45693969726562,115.27020263671875,24300.630859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2264,,,,,,,,,
,1000.0,0.014081789180636406,600.0,0.1264433115720749,600.0,1.0,100.0,12.30396842956543,1000.0,2264,0.01415557973086834,0.02500000037252903,177.9037628173828,75.69381713867188,15824.8740234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2265,,,,,,,,,
,1000.0,0.014078591950237751,600.0,0.12631440162658691,600.0,1.0,100.0,10.71013355255127,1000.0,2265,0.014168642461299896,0.02500000037252903,253.0703887939453,57.35348129272461,32022.3125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2266,,,,,,,,,
,1000.0,0.01407544407993555,600.0,0.12627416849136353,600.0,1.0,100.0,10.694062232971191,1000.0,2266,0.014186836779117584,0.02500000037252903,238.0006866455078,57.181488037109375,28322.1640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2267,,,,,,,,,
,1000.0,0.014072305522859097,600.0,0.1263149529695511,600.0,1.0,100.0,16.91874122619629,1000.0,2267,0.014196766540408134,0.02500000037252903,79.508544921875,143.1219024658203,3160.80419921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2268,,,,,,,,,
,1000.0,0.014069697819650173,600.0,0.1262635886669159,600.0,1.0,100.0,13.068421363830566,1000.0,2268,0.014213080517947674,0.02500000037252903,147.0833282470703,85.3918228149414,10816.751953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2269,,,,,,,,,
,1000.0,0.014067182317376137,600.0,0.12630178034305573,600.0,1.0,100.0,5.065289497375488,1000.0,2269,0.014224253594875336,0.02500000037252903,54.37051010131836,12.828577995300293,1478.076171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2270,,,,,,,,,
,1000.0,0.01406462024897337,600.0,0.1263420581817627,600.0,1.0,100.0,6.4412736892700195,1000.0,2270,0.014232411980628967,0.02500000037252903,160.87901306152344,20.74500274658203,12941.02734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2271,,,,,,,,,
,1000.0,0.01406195666640997,600.0,0.12631040811538696,600.0,1.0,100.0,12.706440925598145,1000.0,2271,0.014223827980458736,0.02500000037252903,198.58619689941406,80.72682189941406,19718.23828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2272,,,,,,,,,
,1000.0,0.014059196226298809,600.0,0.12630343437194824,600.0,1.0,100.0,7.970178604125977,1000.0,2272,0.014218289405107498,0.02500000037252903,126.07097625732422,31.761873245239258,7946.94580078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2273,,,,,,,,,
,1000.0,0.014056355692446232,600.0,0.12640802562236786,600.0,1.0,100.0,5.346310615539551,1000.0,2273,0.01421293243765831,0.02500000037252903,279.22271728515625,14.291519165039062,38982.6640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2274,,,,,,,,,
,1000.0,0.014053808525204659,600.0,0.12632904946804047,600.0,1.0,100.0,11.070981979370117,1000.0,2274,0.014200783334672451,0.02500000037252903,244.6879119873047,61.283321380615234,29936.087890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2275,,,,,,,,,
,1000.0,0.014051641337573528,600.0,0.12640364468097687,600.0,1.0,100.0,13.486848831176758,1000.0,2275,0.014185473322868347,0.02500000037252903,230.63638305664062,90.94754028320312,26596.5703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2276,,,,,,,,,
,1000.0,0.014049410820007324,600.0,0.12645317614078522,600.0,1.0,100.0,5.017027378082275,1000.0,2276,0.014173339121043682,0.02500000037252903,238.43055725097656,12.585281372070312,28424.56640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2277,,,,,,,,,
,1000.0,0.01404723059386015,600.0,0.126455619931221,600.0,1.0,100.0,19.990999221801758,1000.0,2277,0.01415499858558178,0.02500000037252903,168.4025115966797,199.82003784179688,14179.7021484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2278,,,,,,,,,
,1000.0,0.014045093208551407,600.0,0.1265457719564438,600.0,1.0,100.0,9.208158493041992,1000.0,2278,0.014152939431369305,0.02500000037252903,146.0248260498047,42.39508819580078,10661.625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2279,,,,,,,,,
,1000.0,0.014042883180081844,600.0,0.12653596699237823,600.0,1.0,100.0,8.481473922729492,1000.0,2279,0.01414791401475668,0.02500000037252903,267.55230712890625,35.96769332885742,35792.1171875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2280,,,,,,,,,
,1000.0,0.014040444977581501,600.0,0.12650233507156372,600.0,1.0,100.0,9.443549156188965,1000.0,2280,0.014142806641757488,0.02500000037252903,111.46558380126953,44.590309143066406,6212.2880859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2281,,,,,,,,,
,1000.0,0.014037949964404106,600.0,0.12645743787288666,600.0,1.0,100.0,10.385621070861816,1000.0,2281,0.014135748147964478,0.02500000037252903,217.3058319091797,53.930564880371094,23610.912109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2282,,,,,,,,,
,1000.0,0.01403574738651514,600.0,0.12644822895526886,600.0,1.0,100.0,15.961365699768066,1000.0,2282,0.014132922515273094,0.02500000037252903,234.13772583007812,127.38258361816406,27410.240234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,2283,,,,,,,,,
,1000.0,0.014033393934369087,600.0,0.12648533284664154,600.0,1.0,100.0,11.577339172363281,1000.0,2283,0.01413664873689413,0.02500000037252903,212.5021514892578,67.01737976074219,22578.58203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2284,,,,,,,,,
,1000.0,0.014031006954610348,600.0,0.12655925750732422,600.0,1.0,100.0,18.15129852294922,1000.0,2284,0.01414691936224699,0.02500000037252903,251.44032287597656,164.73480224609375,31611.119140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2285,,,,,,,,,
,1000.0,0.014028671197593212,600.0,0.1264987289905548,600.0,1.0,100.0,5.870726108551025,1000.0,2285,0.01415715366601944,0.02500000037252903,140.74839782714844,17.232711791992188,9905.0546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,2286,,,,,,,,,
,1000.0,0.014026259072124958,600.0,0.12658041715621948,600.0,1.0,100.0,12.049527168273926,1000.0,2286,0.014171091839671135,0.02500000037252903,86.68878936767578,72.5955581665039,3757.47314453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,2287,,,,,,,,,
,1000.0,0.01402380783110857,600.0,0.1264525055885315,600.0,1.0,100.0,15.185147285461426,1000.0,2287,0.014180760830640793,0.02500000037252903,74.697021484375,115.29434204101562,2789.822265625,0.0,200.0,200.0,0
0.001,,,,,,,,,,2288,,,,,,,,,
,1000.0,0.014021500945091248,600.0,0.12657096982002258,600.0,1.0,100.0,8.338741302490234,1000.0,2288,0.01419934630393982,0.02500000037252903,258.6786193847656,34.767303466796875,33457.31640625,0.0,200.0,200.0,0
